part_component_id,record_type,part_number,manufacturer,part_name,subsystem,category,new_price_estimate,interchange_group_id,vessel_id,serial_number,installed_at,removed_at,component_hours,condition_grade,notes
pinst_2031b55f2f15,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_527659d47703,TRDOGEASXP,2004-01-03,,2165,C,
pinst_882d8089a68c,installed_component,DEPTH_XDUCER,Airmar,Depth Transducer,NAV,sensor,190,XDUCER_DEPTH,ves_527659d47703,CVVDUUSIB4,1996-07-09,,1783,C,
pinst_3a2486f74114,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_527659d47703,KY5V6DEBD1,1999-01-27,,,D,
pinst_a855aaf73d28,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_527659d47703,3AJVQQ21X4,2000-04-02,,1959,C,
pinst_cb1d721d8a70,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_527659d47703,3PLD5RAD6W,2000-08-20,,1361,C,
pinst_c861cc1afe37,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_527659d47703,ZFNQ9D1763,1997-01-15,,1716,C,
pinst_17d48bf2c372,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_527659d47703,SLJ4NVK8V1,2003-07-11,,1770,C,
pinst_d6ecfff38aca,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_527659d47703,W35S9PQ175,2000-05-03,,2218,D,
pinst_092b3817eca2,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_527659d47703,1HZY83NMWH,2005-11-23,,1861,B,
pinst_6f0dbecbf274,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_527659d47703,DQBEBWP49Z,2002-09-06,,1744,C,
pinst_d84940e6d750,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_527659d47703,QIEW5HRD63,2000-05-15,,1623,C,
pinst_7b72212f68f4,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_527659d47703,9TA34O1II7,1997-08-23,,1796,C,
pinst_d86396e7036d,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_527659d47703,E5JMM5RPYP,1997-01-19,,2224,C,
pinst_103732205b64,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_527659d47703,8CH1CKEXG9,1999-05-13,,,B,
pinst_f8fe05408cb8,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_527659d47703,4YSHXH900P,2004-04-10,,,B,
pinst_7690150d4098,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_5ff1fa54ed06,SZXNER5DPD,1976-09-17,,,C,
pinst_bdcbb0203fc2,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_5ff1fa54ed06,48D3LLUGDY,1983-01-11,,,C,
pinst_1d9c87bcfb6e,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_5ff1fa54ed06,D5B5WGHO68,1983-03-18,,,D,
pinst_0573656ed508,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_5ff1fa54ed06,ORQZ4VBNVK,1974-06-04,,,D,
pinst_5204f62c57a7,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_5ff1fa54ed06,0NDHLNWFVC,1976-07-26,,1001,C,
pinst_5c57875d09fe,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_5ff1fa54ed06,JSFBYRUB4O,1976-01-19,,981,D,
pinst_c9c13a558aa6,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_5ff1fa54ed06,VOKMQ363DH,1980-01-09,,874,C,
pinst_a8780a558c87,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_5ff1fa54ed06,USDU5CZUFD,1974-12-21,,768,C,
pinst_d97598aff37b,installed_component,N2K_STARTER_KIT,Garmin,NMEA2000 Starter Kit,NAV,network,135,N2K_START,ves_5ff1fa54ed06,JVWY5B1P0C,1974-04-13,,1047,C,
pinst_a750d392be20,installed_component,WATER_PUMP_5GPM,Shurflo,5 GPM Water Pump,AUX,pump,145,FW_PUMP_5,ves_5ff1fa54ed06,J7SWJMA1HF,1979-04-21,,1175,D,
pinst_d5ebd1cbe330,installed_component,SANITATION_HOSE_10FT,Trident,Sanitation Hose 10ft,AUX,hose,135,SAN_HOSE,ves_5ff1fa54ed06,F6COAZTZE1,1983-08-02,,1110,D,
pinst_a9b148b654e9,installed_component,MACERATOR_PUMP,Jabsco,Macerator Pump,AUX,pump,290,MACERATOR,ves_5ff1fa54ed06,HTZM1FJK0X,1978-12-21,,1150,D,
pinst_6ce43736af6a,installed_component,HELM_PUMP_HYD,SeaStar,Hydraulic Helm Pump,STEERING,helm,510,HELM_HYD,ves_5ff1fa54ed06,SS0DKZUTHF,1976-10-13,,1043,D,
pinst_f8c7b9919968,installed_component,HYD_STEERING_CYL,SeaStar,Hydraulic Steering Cylinder,STEERING,cylinder,620,STEER_CYL,ves_5ff1fa54ed06,H2LJHSM6T1,1982-01-03,,791,D,
pinst_e5bed09e4ce7,installed_component,HULL_STRINGER_SET,MarineCo,Stringer Set,HULL,stringer,2800,STRINGER_SET,ves_5ff1fa54ed06,H86DD0IU1U,1974-06-26,,,D,
pinst_43f5ba98c2b9,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_5ff1fa54ed06,GK3D9RFE0Z,1979-03-11,,,D,
pinst_5cb57df04d73,installed_component,HULL_CORE_PANEL,MarineCo,Composite Core Panel,HULL,core_panel,450,CORE_PANEL,ves_5ff1fa54ed06,OHR2QO2DFV,1981-03-04,,,D,
pinst_bb89207e023f,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_5ff1fa54ed06,XHN8RVSHCJ,1979-04-05,,1134,D,
pinst_178a9971f4a4,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_5ff1fa54ed06,4V3CHLZ9JJ,1974-01-22,,1049,D,
pinst_37bb5e63b8fd,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_5ff1fa54ed06,530VTLO1GP,1975-01-24,,1064,D,
pinst_e2ecbb9a62cc,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_5ff1fa54ed06,31VMBVLX9N,1974-03-23,,850,D,
pinst_3271a189c79d,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_5ff1fa54ed06,6NUS7TI6YF,1984-02-02,,927,C,
pinst_6adf61dd8226,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_5ff1fa54ed06,L4Z8F55S6D,1976-01-10,,902,C,
pinst_3fa68b7940a3,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_5ff1fa54ed06,AEXB6UJWAD,1981-10-07,,1217,F,
pinst_41f114ec3b13,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_5ff1fa54ed06,ZAXRHKHTQW,1976-06-28,,934,D,
pinst_e1a209921f44,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_5ff1fa54ed06,X40W30RKTG,1979-02-15,,986,D,
pinst_4a241038e4d8,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_5ff1fa54ed06,SVEBWSME16,1979-09-09,,,B,
pinst_69ab8247de5a,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_5ff1fa54ed06,TU5EX8F11M,1984-03-18,,,B,
pinst_e6db6f0cdf08,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_5ff1fa54ed06,JR1I3VICXO,1974-11-20,,,C,
pinst_fca1b0e73531,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_82bab7f86d98,WAR12A5KDO,2025-07-23,,,B,
pinst_9b7364e8ac66,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_82bab7f86d98,X1BQV05O4Z,2018-11-03,,,A,
pinst_04432f2a8547,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_82bab7f86d98,BY1AHIG7P1,2018-04-05,,,B,
pinst_396db9562ee4,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_82bab7f86d98,63P3RV5U1A,2020-06-22,,,C,
pinst_f24cbaf2cfb9,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_82bab7f86d98,FYFMNSTTPE,2019-06-05,,670,C,
pinst_2f2ff5c06464,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_82bab7f86d98,HH6O43GP13,2022-01-04,,731,B,
pinst_9b06f8647fb2,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_82bab7f86d98,4ZKC5B7Y62,2020-12-27,,686,C,
pinst_70cde5a02b5b,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_82bab7f86d98,HFKU55D1LC,2022-01-17,,561,C,
pinst_7755f767ae10,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_82bab7f86d98,TWG1BQ75FE,2023-01-01,,748,C,
pinst_a8aba28c73d5,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_82bab7f86d98,HRTVOUN6RZ,2019-09-11,,,C,
pinst_fef688ea2570,installed_component,OB_WATER_PUMP_KIT,OEM,Outboard Water Pump Kit,ENGINE,pump,180,OB_WPUMP,ves_82bab7f86d98,HQP0LC6UPE,2022-01-26,,672,C,
pinst_a3be9a1c9aca,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_82bab7f86d98,GIGV6W9D3I,2017-02-11,,672,C,
pinst_f7810ef616a2,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_82bab7f86d98,Y9ITY30306,2017-03-08,,534,D,
pinst_6ca08297a7e9,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_82bab7f86d98,XWJG2Z9997,2020-05-20,,816,C,
pinst_7ec72a3b6cbf,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_82bab7f86d98,YC8R2JB24I,2020-01-01,,670,D,
pinst_6bdea327c05f,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_82bab7f86d98,1RGZN08CBT,2022-12-22,,517,C,
pinst_4e6706cbaf6c,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_82bab7f86d98,TYZDIICJ8G,2022-09-26,,694,B,
pinst_a1baee4c9721,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_82bab7f86d98,EBG3IXQ63S,2024-06-18,,701,B,
pinst_f1adacb5d7f6,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_82bab7f86d98,1J14XJZ15K,2021-03-04,,501,B,
pinst_b34de4cc47b2,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_82bab7f86d98,0AZ5V8SCAF,2016-06-10,,513,C,
pinst_0d9ccc54c163,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_82bab7f86d98,ALRB1P9QMW,2019-02-20,,,B,
pinst_c0b6ae63d811,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_82bab7f86d98,YOT8OKZ4GJ,2022-09-24,,,C,
pinst_c25d99a7d78f,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_82bab7f86d98,4SNB7TEZJH,2024-11-24,,,C,
pinst_a59df0c2690c,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_7763fc28f5d6,5HM3VP7TOC,2024-03-12,,,B,
pinst_15b16ef00758,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_7763fc28f5d6,JVS6RM7ZTE,2022-12-18,,,A,
pinst_ae124621cbb5,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_7763fc28f5d6,7VUR1G2YOM,2025-11-23,,,C,
pinst_93b52d0408c3,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_7763fc28f5d6,FXU2HBA3KC,2024-02-05,,,C,
pinst_4e3f3977da1c,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_7763fc28f5d6,8058DOV3EU,2020-08-20,,204,B,
pinst_bb007c576b21,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_7763fc28f5d6,1SUF9R8IHY,2021-10-23,,168,B,
pinst_cdd645961746,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_7763fc28f5d6,B9E5DY607Y,2022-12-18,,200,B,
pinst_40acfa43ac08,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_7763fc28f5d6,LJ928SMJB8,2024-12-03,,189,C,
pinst_11fb3c31bd8a,installed_component,N2K_STARTER_KIT,Garmin,NMEA2000 Starter Kit,NAV,network,135,N2K_START,ves_7763fc28f5d6,7S75G3WLE7,2023-08-27,,180,C,
pinst_b8f3db2538ab,installed_component,WATER_PUMP_5GPM,Shurflo,5 GPM Water Pump,AUX,pump,145,FW_PUMP_5,ves_7763fc28f5d6,CS6OCL3DF9,2022-06-01,,171,B,
pinst_3b29ef3f2327,installed_component,SANITATION_HOSE_10FT,Trident,Sanitation Hose 10ft,AUX,hose,135,SAN_HOSE,ves_7763fc28f5d6,ZU3UXOSG9T,2021-02-26,,161,C,
pinst_b0ffb9f89b8e,installed_component,MACERATOR_PUMP,Jabsco,Macerator Pump,AUX,pump,290,MACERATOR,ves_7763fc28f5d6,DKUYHQ5PT2,2020-09-24,,204,B,
pinst_6a77b7c8c925,installed_component,HELM_PUMP_HYD,SeaStar,Hydraulic Helm Pump,STEERING,helm,510,HELM_HYD,ves_7763fc28f5d6,JM63IN4ESK,2021-12-16,,167,C,
pinst_6e9f398373a8,installed_component,HYD_STEERING_CYL,SeaStar,Hydraulic Steering Cylinder,STEERING,cylinder,620,STEER_CYL,ves_7763fc28f5d6,DT5AU55410,2024-11-21,,179,A,
pinst_25d3e6c9a736,installed_component,HULL_STRINGER_SET,MarineCo,Stringer Set,HULL,stringer,2800,STRINGER_SET,ves_7763fc28f5d6,U4U9MEFNU8,2024-05-06,,,C,
pinst_cb2f233b9464,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_7763fc28f5d6,RSJD77JY0U,2020-11-23,,,C,
pinst_60cf7b14012c,installed_component,HULL_CORE_PANEL,MarineCo,Composite Core Panel,HULL,core_panel,450,CORE_PANEL,ves_7763fc28f5d6,9K9IZ5L8AU,2020-11-04,,,C,
pinst_d2d35a197e85,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_7763fc28f5d6,X7PATRN71X,2023-09-21,,181,C,
pinst_f5fd7037a90a,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_7763fc28f5d6,MFD9LED587,2025-11-28,,210,C,
pinst_1e9a06ecacf4,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_7763fc28f5d6,JFQJE9LQC2,2022-02-24,,197,C,
pinst_bb26b2d657d5,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_7763fc28f5d6,O9BREKN1EO,2021-10-23,,206,D,
pinst_ed31d2fe0030,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_7763fc28f5d6,O3FO2ZJNDP,2024-08-18,,210,C,
pinst_8b6f489a908a,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_7763fc28f5d6,ITBAUUXBMC,2025-10-11,,195,B,
pinst_be181aa286cd,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_7763fc28f5d6,OA7PDHENRR,2021-07-27,,147,C,
pinst_4e02c7f5cea5,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_7763fc28f5d6,PTULPM5V2U,2020-11-07,,178,C,
pinst_381c4af78b71,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_7763fc28f5d6,9080SOMSOC,2021-03-25,,201,B,
pinst_f8534f612af4,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_7763fc28f5d6,0G53MTSV3Y,2024-12-19,,,C,
pinst_b003f977f5fd,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_7763fc28f5d6,4B4NIFK7AT,2024-03-17,,,B,
pinst_4dfd2d66cd6c,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_7763fc28f5d6,151JXAEGOG,2022-06-25,,,C,
pinst_6c4a98b17b90,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_0624e0a6d3c9,JC7P8YGRYM,1975-02-20,,,C,
pinst_ec2b062a758e,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_0624e0a6d3c9,RYGUVQEV99,1985-11-13,,,B,
pinst_351a345c1c4c,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_0624e0a6d3c9,INKMC37BK0,1979-07-10,,,D,
pinst_844b6099acf1,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_0624e0a6d3c9,8PYKB8ZVJ2,1975-02-08,,,D,
pinst_e19345d766d7,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_0624e0a6d3c9,T1BYLEVMAQ,1985-10-24,,8421,D,
pinst_d56bb8c47052,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_0624e0a6d3c9,FOR0EGEUHG,1978-02-15,,5845,D,
pinst_6179ea0bb7c6,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_0624e0a6d3c9,99AAZ6HQH8,1985-05-10,,5565,C,
pinst_01e090a1b1cd,installed_component,RADAR_DOME_18,Garmin,18in Radar Dome,NAV,radar,1650,RADAR_18,ves_0624e0a6d3c9,WHZSCMLW5R,1977-06-28,,7724,D,
pinst_774c8eade3cd,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_0624e0a6d3c9,D5XRZM48NY,1977-10-23,,6067,C,
pinst_e8bafca9fed6,installed_component,AUTOPILOT_PUMP,Garmin,Autopilot Pump,NAV,autopilot,890,AP_PUMP,ves_0624e0a6d3c9,QXOUH2TO2I,1984-02-07,,5189,D,
pinst_52ccaabfa864,installed_component,WATER_PUMP_5GPM,Shurflo,5 GPM Water Pump,AUX,pump,145,FW_PUMP_5,ves_0624e0a6d3c9,8X94NRFMTT,1985-01-09,,5385,C,
pinst_fe15f3bbbfc8,installed_component,SANITATION_HOSE_10FT,Trident,Sanitation Hose 10ft,AUX,hose,135,SAN_HOSE,ves_0624e0a6d3c9,5H8LQ2XRL5,1977-07-11,,5581,D,
pinst_95bc51a2d5cc,installed_component,MACERATOR_PUMP,Jabsco,Macerator Pump,AUX,pump,290,MACERATOR,ves_0624e0a6d3c9,YKW97MIH0M,1985-05-11,,6689,D,
pinst_1285fd15cc35,installed_component,AC_RAW_WATER_PUMP,March,AC Raw Water Pump,AUX,pump,390,AC_WPUMP,ves_0624e0a6d3c9,FD5YNMZTYV,1983-02-06,,8153,D,
pinst_47904da1e830,installed_component,HELM_PUMP_HYD,SeaStar,Hydraulic Helm Pump,STEERING,helm,510,HELM_HYD,ves_0624e0a6d3c9,715VA1PFAV,1981-09-17,,7274,D,
pinst_519d2490d53e,installed_component,HYD_STEERING_CYL,SeaStar,Hydraulic Steering Cylinder,STEERING,cylinder,620,STEER_CYL,ves_0624e0a6d3c9,HHUZK4UIMI,1982-06-21,,5525,D,
pinst_f4756b6eb19e,installed_component,HULL_STRINGER_SET,MarineCo,Stringer Set,HULL,stringer,2800,STRINGER_SET,ves_0624e0a6d3c9,6HONTC7XMX,1978-12-28,,,D,
pinst_d41b62226a2d,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_0624e0a6d3c9,ED8JPRYHV4,1985-06-22,,,D,
pinst_2da03bc2d7dd,installed_component,HULL_CORE_PANEL,MarineCo,Composite Core Panel,HULL,core_panel,450,CORE_PANEL,ves_0624e0a6d3c9,WYH2T95J0Y,1978-10-24,,,D,
pinst_28485ae31978,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_0624e0a6d3c9,62OSB4C3FZ,1979-11-10,,6081,D,
pinst_6fa87085a597,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_0624e0a6d3c9,4W7BPLX036,1982-01-20,,6160,F,
pinst_1889351df503,installed_component,SHAFT_1_25_SS,Aquamet,1.25in SS Prop Shaft,PROPULSION,shaft,1650,SHAFT_125,ves_0624e0a6d3c9,1ORKLSP8KZ,1976-06-20,,5685,D,
pinst_789468f55dab,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_0624e0a6d3c9,U0WZRT5MBT,1975-07-16,,6192,C,
pinst_eaa368460cc3,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_0624e0a6d3c9,CRZAOI8ZAL,1975-08-04,,4908,F,
pinst_d71a41cda049,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_0624e0a6d3c9,Y7O9F8CL04,1975-12-01,,5122,C,
pinst_2cd412066e00,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_0624e0a6d3c9,M81FY67F2U,1978-10-14,,5309,D,
pinst_7848c3c17bd7,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_0624e0a6d3c9,LKDUNX1NUV,1985-05-11,,5732,C,
pinst_d798de12c7fc,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_0624e0a6d3c9,6KKBLCWQC7,1976-01-20,,5365,C,
pinst_dc23e0959dad,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_0624e0a6d3c9,CSVZGUGTHJ,1981-02-15,,5776,D,
pinst_127a534769a2,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_f07566d53b61,DTZTU9SMAC,2022-08-18,,,B,
pinst_3f4b0a3062f0,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_f07566d53b61,NP7BXTMV2Q,2023-03-28,,,A,
pinst_2fcf5cb3a2de,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_f07566d53b61,U72WKNO7H3,2022-06-22,,,B,
pinst_06b9d27f78cb,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_f07566d53b61,JIY46NNUKP,2017-08-10,,,C,
pinst_127809577eea,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_f07566d53b61,QQOXKR7D8A,2019-04-07,,227,B,
pinst_b23d6db9fedc,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_f07566d53b61,NRFO41GQ19,2021-02-15,,168,B,
pinst_2c97c082c154,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_f07566d53b61,1J797YB8VS,2016-05-17,,239,B,
