inspection_id,vessel_id,work_order_id,part_component_id,inspection_type,inspector_role,hull_moisture_pct,compression_psi,oil_analysis_flags,corrosion_grade,wiring_submersion_flag,condition_grade,estimated_defect_cost,safety_critical_flags,created_at
insp_5d1546704561,ves_3ead4e12fdd4,,pinst_6659fa9535c1,salvage_intake,yard,,{},"[""normal""]",moderate,False,B,91.32,[],2026-03-11T00:00:00
insp_a6b2ca96ff8e,ves_3ead4e12fdd4,,pinst_ef4cd8080fb3,salvage_intake,yard,,{},[],moderate,False,B,80.69,"[""inspection_required_before_sale""]",2026-02-08T00:00:00
insp_23d1ef4aeb95,ves_3f20828ebc95,,pinst_12e4a5b0765d,salvage_intake,yard,,{},[],moderate,False,D,278.03,[],2026-03-25T00:00:00
insp_81f81b950359,ves_3f20828ebc95,,pinst_8fbb92c8c022,salvage_intake,yard,,{},[],moderate,False,D,237.21,[],2026-02-17T00:00:00
insp_2530353ef77a,ves_3f20828ebc95,,pinst_e8b6c411294e,salvage_intake,tech,,{},[],moderate,False,D,137.86,[],2026-02-15T00:00:00
insp_752a3c506ec1,ves_3f20828ebc95,,pinst_9a529d89e38f,salvage_intake,yard,,{},[],moderate,False,C,878.2,[],2026-01-05T00:00:00
insp_748b27e86071,ves_3f20828ebc95,,pinst_814ad610b6a6,salvage_intake,surveyor,,{},[],light,False,C,176.01,[],2026-02-15T00:00:00
insp_1b80ef7eb64c,ves_3f20828ebc95,,pinst_0acb0e5b8fb8,salvage_intake,tech,,{},[],none,False,D,193.17,[],2026-01-21T00:00:00
insp_d3fded7e327c,ves_3f20828ebc95,,pinst_9088bf2722af,salvage_intake,tech,,{},[],none,False,F,4365.98,"[""inspection_required_before_sale""]",2026-03-20T00:00:00
insp_c206f1c63883,ves_3f20828ebc95,,pinst_804780c53279,salvage_intake,tech,,{},[],light,False,D,96.82,[],2026-01-14T00:00:00
insp_15a38e66fb3d,ves_3f5226e82282,,pinst_34678bba2ef0,salvage_intake,yard,,{},[],severe,False,D,144.76,[],2026-03-27T00:00:00
insp_eb3451d84234,ves_3f5226e82282,,pinst_5071c8fa474a,salvage_intake,surveyor,,{},[],severe,False,C,53.86,[],2026-01-01T00:00:00
insp_c988fc8e2b36,ves_3f5226e82282,,pinst_bf99006cb59c,salvage_intake,yard,,{},"[""normal""]",moderate,False,C,233.31,[],2026-03-22T00:00:00
insp_4c27a163e0d4,ves_3f5226e82282,,pinst_826210af14e3,salvage_intake,yard,,{},[],moderate,False,D,57.13,"[""inspection_required_before_sale""]",2026-01-09T00:00:00
insp_bec57b56d36f,ves_3f5226e82282,,pinst_c86add26b630,salvage_intake,yard,,{},[],moderate,False,D,3066.77,"[""inspection_required_before_sale""]",2026-03-15T00:00:00
insp_c0d24a98dc6c,ves_3f5226e82282,,pinst_9d4dbc34af7e,salvage_intake,surveyor,,"{""cyl1"": 176, ""cyl2"": 141}","[""metal_elevated""]",moderate,False,D,4859.72,"[""inspection_required_before_sale""]",2026-02-06T00:00:00
insp_660e3d0bc7d6,ves_3f5226e82282,,pinst_f97ccf36fb9c,salvage_intake,yard,,{},[],moderate,False,D,27.54,"[""inspection_required_before_sale""]",2026-01-21T00:00:00
insp_cb2cca08c7eb,ves_3f5226e82282,,pinst_fd00da881baa,salvage_intake,yard,21.18,{},[],none,False,B,37.2,[],2026-02-25T00:00:00
insp_33122452e66e,ves_3f763b32b4d1,,pinst_a570e331b0fe,salvage_intake,surveyor,,{},[],moderate,False,C,126.84,[],2026-01-02T00:00:00
insp_a561eaf3ff9b,ves_3f763b32b4d1,,pinst_0430fa1e3118,salvage_intake,tech,,{},"[""normal""]",moderate,False,C,217.94,"[""inspection_required_before_sale""]",2026-02-24T00:00:00
insp_53662618527b,ves_3f763b32b4d1,,pinst_c59f1b82927c,salvage_intake,yard,16.18,{},[],light,False,D,2029.45,[],2026-01-01T00:00:00
insp_908d426d7bb6,ves_3f763b32b4d1,,pinst_25c5dcb33e4c,salvage_intake,yard,,"{""cyl1"": 161, ""cyl2"": 123}","[""metal_elevated""]",severe,False,D,6633.59,"[""inspection_required_before_sale""]",2026-03-11T00:00:00
insp_47a1930b5f4d,ves_3f763b32b4d1,,pinst_63afe0e41caf,salvage_intake,yard,,{},[],severe,False,C,35.77,[],2026-01-11T00:00:00
insp_3052ee547a28,ves_3f763b32b4d1,,pinst_0fb192207c62,salvage_intake,surveyor,,{},[],moderate,False,B,88.5,[],2026-02-24T00:00:00
insp_4c245ffab084,ves_3f763b32b4d1,,pinst_044d701b4d2f,salvage_intake,yard,,{},[],severe,False,C,56.86,"[""inspection_required_before_sale""]",2026-02-24T00:00:00
insp_df6d5aa09754,ves_3f763b32b4d1,,pinst_f3182fc2bc01,salvage_intake,yard,22.07,{},[],moderate,False,B,268.77,[],2026-03-07T00:00:00
insp_f47bb0ceaa09,ves_3f763b32b4d1,,pinst_d7014024c396,salvage_intake,tech,24.2,{},"[""normal""]",light,False,B,20.3,[],2026-03-13T00:00:00
insp_00fd1df4f3a7,ves_3f763b32b4d1,,pinst_7a3321d3be87,salvage_intake,yard,,{},[],moderate,False,D,42.92,[],2026-01-08T00:00:00
insp_328554890073,ves_3fd94b37c32b,,pinst_a4cb7e8980a3,salvage_intake,yard,23.04,{},[],severe,False,C,119.02,[],2026-01-20T00:00:00
insp_832666de9daa,ves_3fd94b37c32b,,pinst_d1fe6bebf5a7,salvage_intake,surveyor,,{},"[""normal""]",moderate,False,C,137.65,[],2026-02-22T00:00:00
insp_2844f51f0b29,ves_3fd94b37c32b,,pinst_c5f5840f8508,salvage_intake,surveyor,,{},[],light,False,C,346.42,[],2026-01-22T00:00:00
insp_1910ae8bb6f9,ves_3fd94b37c32b,,pinst_430db5d452c3,salvage_intake,surveyor,,{},"[""normal""]",light,False,C,75.13,[],2026-01-27T00:00:00
insp_cffb06fb0c5f,ves_3fd94b37c32b,,pinst_74c448fac3f7,salvage_intake,surveyor,,{},[],severe,False,C,81.54,"[""inspection_required_before_sale""]",2026-02-04T00:00:00
insp_1e712a4066e7,ves_3fd94b37c32b,,pinst_8d1ff38ba868,salvage_intake,surveyor,,{},[],light,False,C,215.92,"[""inspection_required_before_sale""]",2026-03-13T00:00:00
insp_2b770fa97c8a,ves_3fd94b37c32b,,pinst_fe1ccc2948ae,salvage_intake,surveyor,,{},[],none,False,C,201.54,"[""inspection_required_before_sale""]",2026-03-20T00:00:00
insp_e72c9d915dc2,ves_3fd94b37c32b,,pinst_943382c4ad67,salvage_intake,yard,,{},"[""normal""]",light,False,C,17.63,"[""inspection_required_before_sale""]",2026-03-19T00:00:00
insp_77b4fb3b3996,ves_3fd94b37c32b,,pinst_f3b8a9899191,salvage_intake,surveyor,,{},"[""normal""]",none,False,B,18.59,[],2026-03-16T00:00:00
insp_ea5dde09d69e,ves_3ffe066362f3,,pinst_ae0aa807bf32,salvage_intake,tech,13.82,{},[],none,False,A,91.43,[],2026-01-04T00:00:00
insp_7399ea63973f,ves_3ffe066362f3,,pinst_06944344cab6,salvage_intake,tech,,{},[],light,False,C,125.45,[],2026-02-25T00:00:00
insp_30c93f0a1dc5,ves_3ffe066362f3,,pinst_8e54d5d3ee81,salvage_intake,yard,,{},"[""normal""]",moderate,False,B,29.41,[],2026-02-24T00:00:00
insp_1fe24a280dea,ves_3ffe066362f3,,pinst_0191332bf70b,salvage_intake,tech,,{},"[""normal""]",none,False,B,12.75,[],2026-03-13T00:00:00
insp_b185a4469aa1,ves_3ffe066362f3,,pinst_15bc89518e9f,salvage_intake,surveyor,,{},"[""normal""]",none,False,B,187.3,[],2026-03-09T00:00:00
insp_dfe50423a3d7,ves_3ffe066362f3,,pinst_bca2e147bdbe,salvage_intake,surveyor,,{},[],none,False,B,99.75,[],2026-01-17T00:00:00
insp_fa18b1188e72,ves_3ffe066362f3,,pinst_5917f7a75384,salvage_intake,surveyor,,{},"[""normal""]",severe,False,C,61.98,"[""inspection_required_before_sale""]",2026-03-24T00:00:00
insp_6de20a8e5c78,ves_3ffe066362f3,,pinst_b8cc5e84e6fa,salvage_intake,yard,,{},[],moderate,False,D,2507.67,"[""inspection_required_before_sale""]",2026-01-06T00:00:00
insp_dee2a6cd1342,ves_3ffe066362f3,,pinst_b52607345668,salvage_intake,yard,,{},[],light,False,C,191.95,"[""inspection_required_before_sale""]",2026-03-21T00:00:00
insp_177261392091,ves_3ffe066362f3,,pinst_fb4c26757fe8,salvage_intake,tech,,{},"[""normal""]",severe,False,C,21.8,[],2026-02-02T00:00:00
insp_33c2ed901656,ves_3ffe066362f3,,pinst_83202091674c,salvage_intake,surveyor,,{},"[""normal""]",none,False,B,36.2,[],2026-02-14T00:00:00
insp_1d666241d2e3,ves_3ffe066362f3,,pinst_ae6660e47a90,salvage_intake,yard,,{},"[""normal""]",light,False,B,94.07,[],2026-03-26T00:00:00
insp_e3a2aa0a1071,ves_3ffe066362f3,,pinst_4ad5da62c5d4,salvage_intake,yard,17.76,{},[],light,False,B,388.32,[],2026-03-05T00:00:00
insp_5c1dbb8af550,ves_4142d5c5f571,,pinst_302501757b02,salvage_intake,yard,,{},[],none,False,C,91.0,[],2026-03-27T00:00:00
insp_b720ac8bf17c,ves_4142d5c5f571,,pinst_5f20869568d6,salvage_intake,tech,,{},"[""normal""]",light,False,C,22.14,[],2026-02-08T00:00:00
insp_d3aebb55b222,ves_4142d5c5f571,,pinst_7f102306f227,salvage_intake,tech,,{},[],severe,False,C,80.98,[],2026-03-22T00:00:00
insp_53930db9a023,ves_4142d5c5f571,,pinst_4097fe1ec340,salvage_intake,surveyor,16.8,{},[],light,False,F,2566.88,[],2026-01-13T00:00:00
insp_7f390e187cc7,ves_4142d5c5f571,,pinst_2714b692a2da,salvage_intake,surveyor,,{},[],moderate,False,C,18.46,"[""inspection_required_before_sale""]",2026-02-10T00:00:00
insp_9ec6df6bedc7,ves_4142d5c5f571,,pinst_85a772abd18c,salvage_intake,tech,,{},[],moderate,False,D,52.4,[],2026-01-10T00:00:00
insp_2d89f968763f,ves_4142d5c5f571,,pinst_3eea090ed4c7,salvage_intake,tech,,{},[],severe,False,C,75.55,[],2026-02-22T00:00:00
insp_f1d428bf75c4,ves_4142d5c5f571,,pinst_887f0027e5b4,salvage_intake,surveyor,,{},[],light,False,C,114.88,[],2026-02-15T00:00:00
insp_983f770ab877,ves_4142d5c5f571,,pinst_82c01a88058a,salvage_intake,yard,,{},[],severe,False,C,42.82,"[""inspection_required_before_sale""]",2026-02-16T00:00:00
insp_561754f4becd,ves_41d49e3136e5,,pinst_808963ad39ba,salvage_intake,tech,,{},[],moderate,False,C,249.65,[],2026-02-18T00:00:00
insp_b61a91c7cb5a,ves_41d49e3136e5,,pinst_054c4b9711a1,salvage_intake,yard,,{},[],severe,False,C,44.91,[],2026-02-18T00:00:00
insp_1583277ec5bb,ves_41d49e3136e5,,pinst_3c6884de7fff,salvage_intake,surveyor,,{},[],severe,False,D,91.09,"[""inspection_required_before_sale""]",2026-01-03T00:00:00
insp_55dba018bca6,ves_41d49e3136e5,,pinst_b0ef851778dc,salvage_intake,tech,,{},[],moderate,False,D,372.15,"[""inspection_required_before_sale""]",2026-02-07T00:00:00
insp_4b92a432b4c7,ves_41d49e3136e5,,pinst_c12cc5ff2e21,salvage_intake,tech,,{},[],moderate,False,D,35.43,"[""inspection_required_before_sale""]",2026-01-23T00:00:00
insp_2f41a0390e57,ves_41d49e3136e5,,pinst_eca6957dfa23,salvage_intake,tech,,{},[],light,False,C,38.06,[],2026-02-18T00:00:00
insp_5e1a73da0c8d,ves_41d49e3136e5,,pinst_a1dbc681db40,salvage_intake,surveyor,,{},[],light,False,D,91.61,[],2026-03-06T00:00:00
insp_eaca28cfc7eb,ves_41d49e3136e5,,pinst_ed995a16c852,salvage_intake,tech,,{},[],light,False,C,127.75,[],2026-01-17T00:00:00
insp_e20f03795482,ves_427714fce32f,,pinst_a9260ce4bb34,salvage_intake,surveyor,9.96,{},[],moderate,False,C,137.95,[],2026-01-13T00:00:00
insp_c1f077110049,ves_427714fce32f,,pinst_21d397cd3c06,salvage_intake,yard,16.98,{},[],moderate,False,B,100.88,[],2026-01-21T00:00:00
insp_c61154b35a2f,ves_427714fce32f,,pinst_e7dce7b5198e,salvage_intake,yard,,{},[],moderate,False,D,220.26,[],2026-02-28T00:00:00
insp_c8281b608f2b,ves_427714fce32f,,pinst_784971fa857b,salvage_intake,tech,,{},[],moderate,False,D,170.49,[],2026-02-13T00:00:00
insp_ff9e8fbfa65b,ves_427714fce32f,,pinst_42ac896d778a,salvage_intake,yard,,{},[],none,False,C,66.43,[],2026-03-24T00:00:00
insp_8718dc95249f,ves_427714fce32f,,pinst_0f0d122f49ab,salvage_intake,surveyor,,{},[],moderate,False,C,121.04,[],2026-02-01T00:00:00
insp_91d933ad758c,ves_427714fce32f,,pinst_001d79894da1,salvage_intake,yard,,{},"[""normal""]",moderate,False,C,58.65,[],2026-03-27T00:00:00
insp_39d8b4100550,ves_427714fce32f,,pinst_757c7b339c27,salvage_intake,surveyor,,{},[],light,False,D,89.69,"[""inspection_required_before_sale""]",2026-02-27T00:00:00
insp_92cd6503b782,ves_427714fce32f,,pinst_e4c0f477464a,salvage_intake,surveyor,,{},[],light,False,D,1024.81,"[""inspection_required_before_sale""]",2026-02-19T00:00:00
insp_14f44bb0d06f,ves_427714fce32f,,pinst_4012cf51d62e,salvage_intake,tech,,{},[],light,False,D,389.22,"[""inspection_required_before_sale""]",2026-02-15T00:00:00
insp_b92c545e42fa,ves_427714fce32f,,pinst_11b68cae54ca,salvage_intake,surveyor,,{},[],moderate,False,C,47.14,[],2026-02-13T00:00:00
insp_85b290e01467,ves_427714fce32f,,pinst_b9a65245b40e,salvage_intake,yard,,{},[],severe,False,D,44.12,"[""inspection_required_before_sale""]",2026-02-12T00:00:00
insp_3317f8b7e5c9,ves_427714fce32f,,pinst_36733c744272,salvage_intake,yard,,{},[],severe,False,C,25.78,[],2026-01-23T00:00:00
insp_b2993746cb42,ves_42aa9212ea90,,pinst_23807321744b,salvage_intake,tech,23.11,{},[],light,False,B,66.3,[],2026-03-17T00:00:00
insp_d9c968e7a976,ves_42aa9212ea90,,pinst_3326e30498d6,salvage_intake,surveyor,,{},[],none,False,C,165.52,[],2026-02-16T00:00:00
insp_dee1f45cddaf,ves_42aa9212ea90,,pinst_f45e46e05434,salvage_intake,tech,,{},"[""normal""]",light,False,C,117.75,[],2026-01-26T00:00:00
insp_047e37685eb5,ves_42aa9212ea90,,pinst_cb60c1878272,salvage_intake,yard,,{},[],severe,False,C,238.93,"[""inspection_required_before_sale""]",2026-03-10T00:00:00
insp_9f8e508a0b8c,ves_42aa9212ea90,,pinst_fb3730a4b810,salvage_intake,tech,,"{""cyl1"": 160, ""cyl2"": 176}","[""metal_elevated""]",severe,False,D,7135.77,"[""inspection_required_before_sale""]",2026-03-02T00:00:00
insp_1cf4a8f63de4,ves_42aa9212ea90,,pinst_3e9d0a3e7157,salvage_intake,surveyor,,{},[],severe,False,C,38.99,"[""inspection_required_before_sale""]",2026-03-06T00:00:00
insp_55572384b1b9,ves_42aa9212ea90,,pinst_736f3b8cac6e,salvage_intake,surveyor,,{},[],light,False,C,52.03,[],2026-02-27T00:00:00
insp_af6c33284dd7,ves_42aa9212ea90,,pinst_e75de9a2b8a6,salvage_intake,yard,,{},[],light,False,C,51.48,"[""inspection_required_before_sale""]",2026-01-07T00:00:00
insp_d79cd4e20b1e,ves_42aa9212ea90,,pinst_d83156903cdc,salvage_intake,tech,17.69,{},"[""normal""]",light,False,B,160.74,[],2026-01-18T00:00:00
insp_d026a2d1a720,ves_43b6a987297f,,pinst_b73c5dde9eaf,salvage_intake,yard,14.33,{},[],light,False,C,104.17,[],2026-03-13T00:00:00
insp_b641b2749f83,ves_43b6a987297f,,pinst_618073296056,salvage_intake,yard,,{},[],severe,False,C,303.51,[],2026-01-04T00:00:00
insp_633a7ade24ab,ves_43b6a987297f,,pinst_090612da4ce7,salvage_intake,tech,,{},[],severe,False,C,133.63,[],2026-01-22T00:00:00
insp_f2b48a712a48,ves_43b6a987297f,,pinst_cc3d226020d8,salvage_intake,surveyor,,{},[],severe,False,D,39.55,[],2026-03-12T00:00:00
insp_0018ae03f459,ves_43b6a987297f,,pinst_5c783f05b6b1,salvage_intake,surveyor,,{},[],light,False,D,200.28,[],2026-03-18T00:00:00
insp_f9acf14116be,ves_43b6a987297f,,pinst_2826d81a1a93,salvage_intake,yard,,{},[],light,False,D,60.87,"[""inspection_required_before_sale""]",2026-03-13T00:00:00
insp_012078cc6ba2,ves_43b6a987297f,,pinst_109af15bfca9,salvage_intake,tech,,{},[],moderate,False,D,73.14,"[""inspection_required_before_sale""]",2026-01-22T00:00:00
insp_9334f3755fa9,ves_43b6a987297f,,pinst_e797268843d2,salvage_intake,yard,,{},[],moderate,False,C,88.12,"[""inspection_required_before_sale""]",2026-01-12T00:00:00
insp_84d4496950c8,ves_43b6a987297f,,pinst_2be621375b8b,salvage_intake,tech,,{},[],severe,False,D,168.54,"[""inspection_required_before_sale""]",2026-02-09T00:00:00
insp_8493127b9e8a,ves_43b6a987297f,,pinst_990f1ffe7b80,salvage_intake,surveyor,,{},[],light,False,C,383.6,"[""inspection_required_before_sale""]",2026-03-15T00:00:00
insp_131d5276ee02,ves_43b6a987297f,,pinst_79496767095c,salvage_intake,tech,,"{""cyl1"": 144, ""cyl2"": 117}","[""metal_elevated""]",none,False,D,8662.25,"[""inspection_required_before_sale""]",2026-01-28T00:00:00
insp_689ae959b75e,ves_43b6a987297f,,pinst_46aeb5078206,salvage_intake,surveyor,,{},[],moderate,False,D,83.81,"[""inspection_required_before_sale""]",2026-01-13T00:00:00
insp_068f8e0a8d81,ves_442538ab6cf4,,pinst_8295beac1eaa,salvage_intake,tech,26.23,{},[],moderate,False,B,87.22,[],2026-01-21T00:00:00
insp_b91e2fa7bb65,ves_442538ab6cf4,,pinst_b1f620c88dbc,salvage_intake,surveyor,,{},[],moderate,False,C,162.53,[],2026-03-18T00:00:00
insp_9ff2af774c22,ves_442538ab6cf4,,pinst_fb843281509a,salvage_intake,yard,,{},[],light,False,D,118.67,[],2026-01-06T00:00:00
insp_522fe895a2d9,ves_442538ab6cf4,,pinst_831ce2170c4d,salvage_intake,surveyor,,{},[],severe,False,C,408.02,[],2026-01-01T00:00:00
insp_d96c6b5d11b1,ves_442538ab6cf4,,pinst_ff78c595cbf2,salvage_intake,surveyor,,{},"[""normal""]",moderate,False,C,68.33,[],2026-02-05T00:00:00
insp_e18b53002c67,ves_442538ab6cf4,,pinst_4d671d6f8d7e,salvage_intake,yard,,{},[],severe,False,F,149.32,"[""inspection_required_before_sale""]",2026-01-06T00:00:00
insp_c75ba74278e3,ves_442538ab6cf4,,pinst_83d10cd84b62,salvage_intake,tech,,{},[],light,False,D,3919.96,"[""inspection_required_before_sale""]",2026-01-18T00:00:00
insp_5a43b53114bd,ves_442538ab6cf4,,pinst_39eeb818fbe7,salvage_intake,tech,,{},[],light,False,C,192.48,"[""inspection_required_before_sale""]",2026-02-28T00:00:00
insp_e4cc1c5f3954,ves_442538ab6cf4,,pinst_ad03063ea0cb,salvage_intake,tech,,{},[],moderate,False,C,47.89,[],2026-03-19T00:00:00
insp_0fd998c27f2a,ves_442538ab6cf4,,pinst_a9813a461c53,salvage_intake,surveyor,,{},[],severe,False,C,67.33,[],2026-02-08T00:00:00
insp_4825310ede61,ves_442538ab6cf4,,pinst_f5d2f28c5460,salvage_intake,tech,,{},[],moderate,False,C,291.4,[],2026-02-09T00:00:00
insp_f10001e9c7da,ves_442538ab6cf4,,pinst_afa35ced17e5,salvage_intake,surveyor,19.12,{},"[""normal""]",none,False,B,19.01,[],2026-01-08T00:00:00
insp_73cebb778cd4,ves_4489205afd0c,,pinst_782c54641789,salvage_intake,yard,25.44,{},[],light,False,B,117.53,[],2026-03-18T00:00:00
insp_d99462cd6ebc,ves_4489205afd0c,,pinst_963165fbdb77,salvage_intake,surveyor,,{},[],light,False,C,74.52,"[""inspection_required_before_sale""]",2026-01-15T00:00:00
insp_dd8c9188d8aa,ves_4489205afd0c,,pinst_a179a8b00605,salvage_intake,tech,,{},[],severe,False,C,36.35,"[""inspection_required_before_sale""]",2026-03-06T00:00:00
insp_499ed66e3ec0,ves_4489205afd0c,,pinst_edd3a0c40793,salvage_intake,yard,,{},[],light,False,D,3405.46,"[""inspection_required_before_sale""]",2026-02-08T00:00:00
insp_4edbd208dea4,ves_4489205afd0c,,pinst_fecbb839955c,salvage_intake,tech,,{},[],severe,False,B,179.66,"[""inspection_required_before_sale""]",2026-02-19T00:00:00
insp_08d12ee0c274,ves_4489205afd0c,,pinst_7fa59aa93f0f,salvage_intake,tech,,{},[],moderate,False,C,39.59,[],2026-02-01T00:00:00
insp_3234374d1ac2,ves_4489205afd0c,,pinst_d309d0890e1c,salvage_intake,surveyor,,{},[],moderate,False,C,60.6,[],2026-01-26T00:00:00
insp_21fd466c14b8,ves_4489205afd0c,,pinst_7ce5776f2627,salvage_intake,yard,,{},[],light,False,C,31.65,"[""inspection_required_before_sale""]",2026-03-24T00:00:00
insp_f099f4584c40,ves_4489205afd0c,,pinst_e2aa7f1a2a21,salvage_intake,tech,14.08,{},[],none,False,B,30.59,[],2026-03-23T00:00:00
insp_03f6b5247d79,ves_4489205afd0c,,pinst_ef4ed7bd2642,salvage_intake,surveyor,,{},[],moderate,False,C,40.26,[],2026-03-08T00:00:00
insp_3702e16ddfe4,ves_449962a28468,,pinst_0ba9e2d55888,salvage_intake,tech,,{},[],moderate,False,C,112.21,[],2026-02-07T00:00:00
insp_e30346f0d33f,ves_449962a28468,,pinst_37039198fd70,salvage_intake,surveyor,,{},[],moderate,False,C,421.45,[],2026-01-05T00:00:00
insp_9d04e1a8571c,ves_449962a28468,,pinst_ceb59a8c7c2a,salvage_intake,yard,,{},[],moderate,False,F,3516.13,"[""inspection_required_before_sale""]",2026-03-27T00:00:00
insp_acaecdae2799,ves_449962a28468,,pinst_107d5e4dc1cc,salvage_intake,yard,,{},[],light,False,D,60.26,[],2026-03-23T00:00:00
insp_af4f494a4a7b,ves_449962a28468,,pinst_2e31539bef63,salvage_intake,tech,,{},[],severe,False,C,66.02,[],2026-03-01T00:00:00
insp_78ba7a4df301,ves_449962a28468,,pinst_85d43c227624,salvage_intake,surveyor,,{},[],light,False,C,138.11,[],2026-03-27T00:00:00
insp_0469030f547b,ves_449962a28468,,pinst_3b0e582c729e,salvage_intake,surveyor,14.54,{},[],severe,False,C,44.69,[],2026-02-04T00:00:00
insp_c8733d558b53,ves_44db03b0d579,,pinst_fc8550f1b670,salvage_intake,yard,20.41,{},"[""normal""]",none,False,B,36.12,[],2026-02-10T00:00:00
insp_de78210ca98e,ves_44db03b0d579,,pinst_8f68c3dc9e65,salvage_intake,yard,8.43,{},[],severe,False,C,150.25,[],2026-03-11T00:00:00
insp_b0355f9b0587,ves_44db03b0d579,,pinst_ccc146b97c01,salvage_intake,surveyor,,{},[],moderate,False,D,249.09,[],2026-01-20T00:00:00
insp_1348441efc5e,ves_44db03b0d579,,pinst_c3684cd1ace4,salvage_intake,tech,,{},"[""normal""]",light,False,C,87.32,[],2026-01-27T00:00:00
insp_cd4a7fada85e,ves_44db03b0d579,,pinst_d1052e403c4e,salvage_intake,tech,,{},"[""normal""]",light,False,C,63.98,[],2026-03-25T00:00:00
insp_4ee8ec7d7173,ves_44db03b0d579,,pinst_f86665b6b813,salvage_intake,surveyor,,{},[],severe,False,D,101.24,"[""inspection_required_before_sale""]",2026-03-12T00:00:00
insp_c264b20e29d3,ves_44db03b0d579,,pinst_3d5fbdf12606,salvage_intake,surveyor,,{},[],light,False,D,34.22,"[""inspection_required_before_sale""]",2026-03-20T00:00:00
insp_829181e1f22f,ves_44db03b0d579,,pinst_a1e76181de57,salvage_intake,tech,,{},[],moderate,False,D,71.3,"[""inspection_required_before_sale""]",2026-02-20T00:00:00
insp_79b78b1380ae,ves_456795cd1099,,pinst_b55cf34101b7,salvage_intake,surveyor,,{},[],moderate,False,C,60.76,[],2026-01-10T00:00:00
insp_93ebe4ddbb1f,ves_456795cd1099,,pinst_9707efba174d,salvage_intake,yard,,{},"[""normal""]",moderate,False,C,280.33,[],2026-01-22T00:00:00
insp_fd26abc55ee5,ves_456795cd1099,,pinst_3a1074711979,salvage_intake,yard,,{},[],moderate,False,C,130.79,[],2026-01-16T00:00:00
insp_2fa093030f90,ves_456795cd1099,,pinst_4225f1976fbb,salvage_intake,yard,,{},[],severe,False,C,52.15,"[""inspection_required_before_sale""]",2026-01-16T00:00:00
insp_8e9cf269aaff,ves_456795cd1099,,pinst_49cda9eb8111,salvage_intake,tech,,{},[],severe,False,D,145.77,"[""inspection_required_before_sale""]",2026-03-21T00:00:00
insp_f3cc0a8005f2,ves_456795cd1099,,pinst_6752414b3885,salvage_intake,yard,,{},[],moderate,False,D,542.69,"[""inspection_required_before_sale""]",2026-02-23T00:00:00
insp_0ddc8705c766,ves_456795cd1099,,pinst_7edc7a3e478d,salvage_intake,surveyor,,{},[],severe,False,C,27.41,"[""inspection_required_before_sale""]",2026-03-22T00:00:00
insp_8a610718471a,ves_456795cd1099,,pinst_d8d42b15a9a7,salvage_intake,surveyor,,{},[],moderate,False,D,48.86,[],2026-02-20T00:00:00
insp_bae17417bd94,ves_456795cd1099,,pinst_eebae5a3dc51,salvage_intake,tech,22.43,{},[],none,False,C,25.94,[],2026-01-09T00:00:00
insp_61b6d631d3ab,ves_460c1e61a7a8,,pinst_92e22fbfba00,salvage_intake,tech,15.57,{},[],moderate,False,C,213.09,[],2026-02-14T00:00:00
insp_1aa0b69861af,ves_460c1e61a7a8,,pinst_04cb8a9a779d,salvage_intake,tech,,{},[],moderate,False,D,267.43,[],2026-02-23T00:00:00
insp_1ee35a5cc3be,ves_460c1e61a7a8,,pinst_7869529a0dfd,salvage_intake,surveyor,,{},[],light,False,C,136.29,[],2026-01-02T00:00:00
insp_2ac17d4720b1,ves_460c1e61a7a8,,pinst_d3c94f2c0550,salvage_intake,surveyor,,{},[],severe,False,C,126.33,"[""inspection_required_before_sale""]",2026-02-15T00:00:00
insp_e404470f8015,ves_460c1e61a7a8,,pinst_36bf76c765fb,salvage_intake,surveyor,,"{""cyl1"": 170, ""cyl2"": 134}","[""metal_elevated""]",light,False,F,9240.67,"[""inspection_required_before_sale""]",2026-01-19T00:00:00
