salvage_candidate_id,vessel_id,part_component_id,detected_after_event,event_type,preliminary_salvage_score,exclusion_reason,expected_used_price,expected_sell_prob,created_at,salvageable_label
sc_12dcd2390a4e,ves_ab2bfe0459db,pinst_755c30550b55,decommission,other,0.654,,80.27,0.514,2026-03-25T00:00:00,1
sc_c1ddf083c2ea,ves_ab2bfe0459db,pinst_8d9af703cdd8,decommission,other,0.291,,12.05,0.354,2026-03-17T00:00:00,0
sc_8763b8a36018,ves_ab2bfe0459db,pinst_4f44f7ac03dd,decommission,other,0.329,,4.96,0.35,2026-02-26T00:00:00,0
sc_825b41ba6eb1,ves_ab2bfe0459db,pinst_9c0e696f7ea8,decommission,other,0.75,,299.57,0.47,2026-01-17T00:00:00,1
sc_5af1152440ae,ves_ab2bfe0459db,pinst_6afbd03b86b2,decommission,other,0.347,,22.45,0.1,2026-03-01T00:00:00,0
sc_6946c1248436,ves_ab2bfe0459db,pinst_54b444839789,decommission,other,0.21,,14.21,0.1,2026-01-27T00:00:00,0
sc_d66ca412cdd9,ves_ab2bfe0459db,pinst_a24a216ffb73,decommission,other,0.199,,210.15,0.361,2026-02-02T00:00:00,0
sc_8de58495bd06,ves_ab2bfe0459db,pinst_823fae70ddd8,decommission,other,0.198,,6.21,0.366,2026-02-07T00:00:00,0
sc_58487fce6823,ves_ab2bfe0459db,pinst_c7a58d9f1d1b,decommission,other,0.218,,7.6,0.369,2026-01-04T00:00:00,0
sc_a911821fdad3,ves_ab2bfe0459db,pinst_6d02fcacacd7,decommission,other,0.574,,46.9,0.462,2026-03-26T00:00:00,1
sc_01cb61c9ecb9,ves_ab2bfe0459db,pinst_eb2b159e3280,decommission,other,0.396,,21.62,0.372,2026-02-12T00:00:00,0
sc_a5bac0ec4bc2,ves_ab2bfe0459db,pinst_8446132d0013,decommission,other,0.01,poor_condition,3.59,0.1,2026-02-15T00:00:00,0
sc_799b21f8089b,ves_ab2bfe0459db,pinst_38db83576bdb,decommission,other,0.01,failure_localization_penalty,19.43,0.449,2026-03-26T00:00:00,0
sc_356f85077446,ves_ab2bfe0459db,pinst_bc755da9a8d7,decommission,other,0.01,failure_localization_penalty,274.99,0.399,2026-01-04T00:00:00,0
sc_3a433e022edd,ves_ab2bfe0459db,pinst_e0cc0d074f3e,decommission,other,0.013,failure_localization_penalty,1.46,0.411,2026-03-05T00:00:00,0
sc_914740535434,ves_ab2bfe0459db,pinst_f2c0a179e408,decommission,other,0.654,,23.93,0.536,2026-01-06T00:00:00,1
sc_516c12d34166,ves_ab2bfe0459db,pinst_81eb76a79a80,decommission,other,0.632,,32.86,0.502,2026-03-14T00:00:00,1
sc_29216dd7becd,ves_ab2bfe0459db,pinst_030b96f66e5d,decommission,other,0.422,,52.08,0.475,2026-03-23T00:00:00,0
sc_da9c283b8a92,ves_ab2bfe0459db,pinst_70bd80e60bc9,decommission,other,0.01,failure_localization_penalty,2.84,0.418,2026-01-05T00:00:00,0
sc_12056492504c,ves_ab2bfe0459db,pinst_7adb1c3413ef,decommission,other,0.455,,10.16,0.2,2026-01-10T00:00:00,1
sc_702b6e1f1f9b,ves_ab2bfe0459db,pinst_050e68cc6a71,decommission,other,0.24,,24.19,0.1,2026-02-13T00:00:00,0
sc_549b93d97030,ves_ac0f16f190e9,pinst_c4f5f0028eff,decommission,collision,0.05,failure_localization_penalty,10.08,0.461,2026-03-16T00:00:00,0
sc_892477c9872f,ves_ac0f16f190e9,pinst_927ad68f2dd8,decommission,collision,0.359,,48.92,0.616,2026-01-21T00:00:00,0
sc_9640ede3084c,ves_ac0f16f190e9,pinst_40da50165230,decommission,collision,0.589,,87.99,0.486,2026-01-02T00:00:00,1
sc_f92e5b59393a,ves_ac0f16f190e9,pinst_30e4f7567296,decommission,collision,0.678,,82.68,0.514,2026-02-11T00:00:00,1
sc_e0e8519a8e72,ves_ac0f16f190e9,pinst_a3f9cc1bfc61,decommission,collision,0.623,,39.27,0.454,2026-01-22T00:00:00,1
sc_41374131e864,ves_ac0f16f190e9,pinst_b0a3d96cf281,decommission,collision,0.451,,11.57,0.45,2026-01-19T00:00:00,1
sc_fc9c24f301f2,ves_ac0f16f190e9,pinst_eb97d3daa08d,decommission,collision,0.6,,249.58,0.47,2026-03-17T00:00:00,1
sc_de513d123e68,ves_ac0f16f190e9,pinst_79d856bc2f46,decommission,collision,0.611,,63.98,0.2,2026-02-22T00:00:00,1
sc_9ac670f6c8f9,ves_ac0f16f190e9,pinst_3630014d8a54,decommission,collision,0.432,,42.78,0.2,2026-03-16T00:00:00,0
sc_81c8b37176e5,ves_ac0f16f190e9,pinst_23ddb891d556,decommission,collision,0.01,failure_localization_penalty,95.65,0.361,2026-02-05T00:00:00,0
sc_19b7a873b704,ves_ac0f16f190e9,pinst_3f068ec0c073,decommission,collision,0.437,,19.52,0.466,2026-01-23T00:00:00,0
sc_5205222e31e2,ves_ac0f16f190e9,pinst_f248781f25c2,decommission,collision,0.676,,31.81,0.469,2026-03-24T00:00:00,1
sc_533309b8e46b,ves_ac0f16f190e9,pinst_ac78ebe53fe1,decommission,collision,0.543,,44.87,0.462,2026-03-12T00:00:00,1
sc_f4a779368bc2,ves_ac0f16f190e9,pinst_e2eb1861cb89,decommission,collision,0.471,,24.59,0.372,2026-03-01T00:00:00,1
sc_990d4fc37e68,ves_ac0f16f190e9,pinst_a2ae378913f9,decommission,collision,0.561,,104.55,0.2,2026-01-27T00:00:00,1
sc_8baa5668d508,ves_ac0f16f190e9,pinst_81bab7ef9a0c,decommission,collision,0.66,,184.38,0.549,2026-03-24T00:00:00,1
sc_c379a0ad5cc7,ves_ac0f16f190e9,pinst_6f024995d101,decommission,collision,0.233,,662.35,0.399,2026-02-07T00:00:00,0
sc_a45d502e6b57,ves_ac0f16f190e9,pinst_dbac319bb24e,decommission,collision,0.615,,12.86,0.511,2026-03-28T00:00:00,1
sc_dee503e5662f,ves_ac0f16f190e9,pinst_8154c9b4d698,decommission,collision,0.656,,23.98,0.536,2026-01-12T00:00:00,1
sc_0334d2bcaee8,ves_ac0f16f190e9,pinst_4aaac7e9288f,decommission,collision,0.54,,28.96,0.502,2026-03-07T00:00:00,1
sc_820406389db2,ves_ac0f16f190e9,pinst_8e3b306e487a,decommission,collision,0.754,,82.37,0.475,2026-01-25T00:00:00,1
sc_fa15042b91c6,ves_ac0f16f190e9,pinst_5a76f8bcc076,decommission,collision,0.441,,19.63,0.518,2026-03-28T00:00:00,0
sc_50dbb1420b70,ves_ac0f16f190e9,pinst_91ff9528d594,decommission,collision,0.225,,8.22,0.35,2026-02-07T00:00:00,0
sc_92ef75fb01ef,ves_ac0f16f190e9,pinst_91b14b01c45e,decommission,collision,0.633,,15.09,0.489,2026-01-02T00:00:00,1
sc_7ba914e9efcc,ves_ac23269f3fa0,pinst_7a080ba7a20a,decommission,other,0.01,failure_localization_penalty,8.05,0.461,2026-01-01T00:00:00,0
sc_1e4c9e12b7e3,ves_ac23269f3fa0,pinst_6298d3904bc0,decommission,other,0.126,,20.17,0.466,2026-02-15T00:00:00,0
sc_f0d9e4350be4,ves_ac23269f3fa0,pinst_d13edc322f43,decommission,other,0.458,,38.96,0.386,2026-03-20T00:00:00,1
sc_20abcd9f420e,ves_ac23269f3fa0,pinst_61fbe63946df,decommission,other,0.713,,86.13,0.514,2026-02-18T00:00:00,1
sc_b73ccdb4bdd0,ves_ac23269f3fa0,pinst_519e0dbb852b,decommission,other,0.661,,41.21,0.454,2026-03-24T00:00:00,1
sc_f282c6764f96,ves_ac23269f3fa0,pinst_85bddc442278,decommission,other,0.579,,14.04,0.45,2026-02-20T00:00:00,1
sc_0d665b1a6a44,ves_ac23269f3fa0,pinst_2c7b52d7b945,decommission,other,0.52,,120.03,0.37,2026-01-17T00:00:00,1
sc_091f0275579c,ves_ac23269f3fa0,pinst_aa659871f320,decommission,other,0.474,,28.22,0.1,2026-01-04T00:00:00,1
sc_0581bd2ad36d,ves_ac23269f3fa0,pinst_3aa8343706f0,decommission,other,0.552,,25.15,0.37,2026-03-10T00:00:00,1
sc_ddc2e75dba26,ves_ac23269f3fa0,pinst_7ad2a92151da,decommission,other,0.01,failure_localization_penalty,27.33,0.361,2026-03-02T00:00:00,0
sc_8371b7092356,ves_ac23269f3fa0,pinst_c584de3f9051,decommission,other,0.3,,15.25,0.411,2026-02-21T00:00:00,0
sc_efec97843dbf,ves_ac23269f3fa0,pinst_baf152fef457,decommission,other,0.38,,9.48,0.405,2026-01-03T00:00:00,0
sc_8f79828663d4,ves_ac23269f3fa0,pinst_9f4d82f6301f,decommission,other,0.109,poor_condition,66.68,0.1,2026-02-27T00:00:00,0
sc_ff5f816e01b2,ves_ac23269f3fa0,pinst_bbc2ddc44f1e,decommission,other,0.01,poor_condition,3.59,0.1,2026-01-19T00:00:00,0
sc_966d323ed3bc,ves_ac23269f3fa0,pinst_25bb726cbc99,decommission,other,0.086,poor_condition,116.36,0.399,2026-02-24T00:00:00,0
sc_e1a20e0fd765,ves_ac23269f3fa0,pinst_1669752c4034,decommission,other,0.33,,4.34,0.411,2026-03-26T00:00:00,0
sc_2ebd7be9b531,ves_ac23269f3fa0,pinst_cf0536b2640d,decommission,other,0.287,,90.45,0.1,2026-02-06T00:00:00,0
sc_4fafce9c4789,ves_ac23269f3fa0,pinst_5e28801409db,decommission,other,0.564,,21.24,0.536,2026-03-20T00:00:00,1
sc_e06eb58b9d2c,ves_ac23269f3fa0,pinst_86a0bb511d02,decommission,other,0.774,,38.85,0.502,2026-02-12T00:00:00,1
sc_a77940157997,ves_ac23269f3fa0,pinst_f80769e63acd,decommission,other,0.608,,122.15,0.461,2026-02-23T00:00:00,1
sc_93f9a709e640,ves_ac23269f3fa0,pinst_90338663a0e6,decommission,other,0.205,,7.78,0.35,2026-01-05T00:00:00,0
sc_5d98e4a2463a,ves_ac23269f3fa0,pinst_a84e18e576d5,decommission,other,0.166,,19.6,0.1,2026-02-15T00:00:00,0
sc_55912ef7d972,ves_ac2c88a55bd7,pinst_973271d7cf43,decommission,rot,0.078,failure_localization_penalty,11.49,0.461,2026-02-19T00:00:00,0
sc_30db86aa45b9,ves_ac2c88a55bd7,pinst_9863c54c0e6d,decommission,rot,0.01,failure_localization_penalty,11.66,0.466,2026-02-17T00:00:00,0
sc_9ba62599ae14,ves_ac2c88a55bd7,pinst_b27dbacc705b,decommission,rot,0.314,,29.71,0.386,2026-01-21T00:00:00,0
sc_df1178873aa5,ves_ac2c88a55bd7,pinst_47b0b8766f8e,decommission,rot,0.431,,31.22,0.414,2026-02-15T00:00:00,0
sc_92088d049695,ves_ac2c88a55bd7,pinst_9b5bb57ecd3e,decommission,rot,0.407,,15.2,0.354,2026-03-26T00:00:00,0
sc_27b24c77e693,ves_ac2c88a55bd7,pinst_b7feb4b5a750,decommission,rot,0.69,,16.17,0.45,2026-03-01T00:00:00,1
sc_4cc0867d4e83,ves_ac2c88a55bd7,pinst_e5018efc4f41,decommission,rot,0.376,,94.19,0.37,2026-02-07T00:00:00,0
sc_ff884995e1ce,ves_ac2c88a55bd7,pinst_8981d7429c83,decommission,rot,0.565,,412.92,0.2,2026-02-10T00:00:00,1
sc_8a5351f33f5c,ves_ac2c88a55bd7,pinst_4a087089fece,decommission,rot,0.331,,21.72,0.1,2026-03-26T00:00:00,0
sc_503034dc6ac4,ves_ac2c88a55bd7,pinst_f5f9cd4e3034,decommission,rot,0.808,,298.83,0.474,2026-01-09T00:00:00,1
sc_3ce6de41bd02,ves_ac2c88a55bd7,pinst_34a1b7c771d2,decommission,rot,0.566,,36.36,0.492,2026-02-11T00:00:00,1
sc_e8d70a9b9be9,ves_ac2c88a55bd7,pinst_3aed6d3668bc,decommission,rot,0.592,,35.06,0.492,2026-02-21T00:00:00,1
sc_6bf9a4b5fed6,ves_ac2c88a55bd7,pinst_06ec59c7af4b,decommission,rot,0.172,,17.53,0.1,2026-02-18T00:00:00,0
sc_efe0b88d007e,ves_ac2c88a55bd7,pinst_d485980c1e1e,decommission,rot,0.288,,32.12,0.392,2026-02-13T00:00:00,0
sc_aae07e39b848,ves_ac2c88a55bd7,pinst_3cf23df9e0b1,decommission,rot,0.501,,62.55,0.1,2026-01-08T00:00:00,1
sc_1e3e61a4ca7e,ves_ac2c88a55bd7,pinst_82c6cadb4ecf,decommission,rot,0.618,,166.65,0.463,2026-02-20T00:00:00,1
sc_9fbfe66a6a90,ves_ac2c88a55bd7,pinst_931a6c99f0ad,decommission,rot,0.01,failure_localization_penalty,23.91,0.358,2026-03-11T00:00:00,0
sc_c6f31564fb3c,ves_ac2c88a55bd7,pinst_0b4c6388ae11,decommission,rot,0.01,failure_localization_penalty,27.33,0.361,2026-02-22T00:00:00,0
sc_712d97cd9c2f,ves_ac2c88a55bd7,pinst_6c5ffdf945a6,decommission,rot,0.01,failure_localization_penalty,3.84,0.354,2026-03-22T00:00:00,0
sc_7b5d58bfa2a3,ves_ac2c88a55bd7,pinst_9d2358349af4,decommission,rot,0.714,,28.74,0.466,2026-01-16T00:00:00,1
sc_4a87b339141a,ves_ac2c88a55bd7,pinst_e169f5a4eb6c,decommission,rot,0.43,,12.02,0.369,2026-03-15T00:00:00,0
sc_c2417501c3fd,ves_ac2c88a55bd7,pinst_1de659e99306,decommission,rot,0.431,,20.26,0.362,2026-01-03T00:00:00,0
sc_73ffab62b99d,ves_ac2c88a55bd7,pinst_e3eb76e07270,decommission,rot,0.418,,22.47,0.372,2026-03-22T00:00:00,0
sc_0f5b365860e6,ves_ac2c88a55bd7,pinst_19b3f28a4ed6,decommission,rot,0.354,,39.82,0.1,2026-02-09T00:00:00,0
sc_43f99d598a4b,ves_ac2c88a55bd7,pinst_6a290f757731,decommission,rot,0.43,,71.07,0.449,2026-02-12T00:00:00,0
sc_117126d1f111,ves_ac2c88a55bd7,pinst_76efb288257b,decommission,rot,0.287,,1300.14,0.368,2026-03-22T00:00:00,0
sc_88163498af5a,ves_ac2c88a55bd7,pinst_3e1ad1f83ebf,decommission,rot,0.536,,11.53,0.511,2026-02-07T00:00:00,1
sc_54daf9119228,ves_ac2c88a55bd7,pinst_5b79f04066aa,decommission,rot,0.052,poor_condition,41.51,0.1,2026-03-19T00:00:00,0
sc_4f9ce64463af,ves_ac2c88a55bd7,pinst_f072f8cab7d4,decommission,rot,0.345,,7.93,0.436,2026-03-25T00:00:00,0
sc_97c5da83202c,ves_ac2c88a55bd7,pinst_fe22e9b04590,decommission,rot,0.623,,32.47,0.502,2026-03-06T00:00:00,1
sc_dd00b8259cc8,ves_ac2c88a55bd7,pinst_0017522dcfff,decommission,rot,0.258,,35.35,0.361,2026-03-06T00:00:00,0
sc_41e8955737b5,ves_ac2c88a55bd7,pinst_9406105e0036,decommission,rot,0.01,failure_localization_penalty,2.66,0.2,2026-02-24T00:00:00,0
sc_1e9331c67254,ves_ac2c88a55bd7,pinst_f9936d5e44ec,decommission,rot,0.485,,73.33,0.2,2026-03-26T00:00:00,1
sc_668f268d345c,ves_ac5690d8a506,pinst_fbad8cf82463,decommission,rot,0.405,,43.3,0.611,2026-03-03T00:00:00,0
sc_1e6f525ddb85,ves_ac5690d8a506,pinst_dab8b5aabf72,decommission,rot,0.402,,62.35,0.616,2026-02-11T00:00:00,0
sc_823a1362dd7b,ves_ac5690d8a506,pinst_f07cb62abd6b,decommission,rot,0.769,,143.19,0.636,2026-02-28T00:00:00,1
sc_09e092350976,ves_ac5690d8a506,pinst_9a8edf36f79b,decommission,rot,0.404,,29.73,0.414,2026-03-27T00:00:00,0
sc_511a27c55e85,ves_ac5690d8a506,pinst_b0336d6196be,decommission,rot,0.651,,40.65,0.454,2026-02-17T00:00:00,1
sc_9f7231f3b8c9,ves_ac5690d8a506,pinst_173ede3a1bad,decommission,rot,0.549,,13.45,0.45,2026-01-27T00:00:00,1
sc_913bab14055e,ves_ac5690d8a506,pinst_37ce4bbc709d,decommission,rot,0.672,,273.59,0.47,2026-01-10T00:00:00,1
sc_468e989b0981,ves_ac5690d8a506,pinst_0c714d2ed6cf,decommission,rot,0.411,,47.09,0.466,2026-03-05T00:00:00,0
sc_4aa14ad276ff,ves_ac5690d8a506,pinst_57ed884f9fa2,decommission,rot,0.035,failure_localization_penalty,206.22,0.461,2026-03-16T00:00:00,0
sc_83b0deade334,ves_ac5690d8a506,pinst_bbfa045f1b2b,decommission,rot,0.47,,39.03,0.511,2026-02-12T00:00:00,1
sc_c8ddfb268a2c,ves_ac5690d8a506,pinst_5880510e6289,decommission,rot,0.834,,42.83,0.655,2026-02-07T00:00:00,1
sc_9135191021eb,ves_ac5690d8a506,pinst_44263c571926,decommission,rot,0.701,,1430.91,0.2,2026-03-18T00:00:00,1
sc_0f5506c9d219,ves_ac5690d8a506,pinst_901dd321aa03,decommission,rot,0.712,,126.74,0.2,2026-01-16T00:00:00,1
sc_5e88187aaaa8,ves_ac5690d8a506,pinst_a17dd17ae06d,decommission,rot,0.529,,2186.22,0.499,2026-02-06T00:00:00,1
sc_3966992f894d,ves_ac5690d8a506,pinst_4bf30bbd90f4,decommission,rot,0.651,,13.46,0.511,2026-01-07T00:00:00,1
sc_7bd1f627fee6,ves_ac5690d8a506,pinst_901f17bed63f,decommission,rot,0.636,,23.39,0.536,2026-03-07T00:00:00,1
sc_09b7436a59e8,ves_ac5690d8a506,pinst_8a2dc310bc3f,decommission,rot,0.495,,27.11,0.502,2026-03-11T00:00:00,1
sc_23eec9eb9ad3,ves_ac5690d8a506,pinst_d9d07514de95,decommission,rot,0.691,,100.14,0.625,2026-03-01T00:00:00,1
sc_d721605f02dc,ves_ac5690d8a506,pinst_0bec3834bb56,decommission,rot,0.532,,22.68,0.518,2026-03-06T00:00:00,1
sc_f44d9aef37ff,ves_ac5690d8a506,pinst_1eee4577590a,decommission,rot,0.254,,96.03,0.35,2026-03-26T00:00:00,0
sc_130572fb8ef9,ves_ac5690d8a506,pinst_dc70b5810e90,decommission,rot,0.258,,8.95,0.35,2026-03-18T00:00:00,0
sc_356113a11357,ves_ac5690d8a506,pinst_fd86e1aed2a9,decommission,rot,0.384,,61.69,0.2,2026-01-02T00:00:00,0
sc_db7e54b27bf9,ves_ac5690d8a506,pinst_b9879396e634,decommission,rot,0.649,,15.39,0.489,2026-01-21T00:00:00,1
sc_4f3d89abaf1d,ves_aca0ac5a8925,pinst_bfd1b7063a80,decommission,other,0.53,,45.12,0.611,2026-02-08T00:00:00,1
sc_ec0e92d7d2aa,ves_aca0ac5a8925,pinst_c350f9270ef1,decommission,other,0.4,,40.44,0.466,2026-03-14T00:00:00,0
sc_c6356ce80636,ves_aca0ac5a8925,pinst_18aa12c072c6,decommission,other,0.233,,45.44,0.486,2026-02-08T00:00:00,0
sc_6586664f6094,ves_aca0ac5a8925,pinst_f7a73e07f7e3,decommission,other,0.369,,51.78,0.514,2026-03-20T00:00:00,0
sc_b6ae31ab3e58,ves_aca0ac5a8925,pinst_505bcb553467,decommission,other,0.511,,33.53,0.454,2026-02-28T00:00:00,1
sc_a02345f3bbc2,ves_aca0ac5a8925,pinst_d8bb0f5095dd,decommission,other,0.628,,14.98,0.45,2026-02-14T00:00:00,1
sc_84ae817abfb6,ves_aca0ac5a8925,pinst_f4e28dcaec19,decommission,other,0.461,,109.41,0.37,2026-02-28T00:00:00,1
sc_e30f72eeb988,ves_aca0ac5a8925,pinst_3ed352b4dfbf,decommission,other,0.605,,63.46,0.2,2026-02-27T00:00:00,1
sc_f1002cc083df,ves_aca0ac5a8925,pinst_d2b5c30daca9,decommission,other,0.634,,52.13,0.47,2026-01-15T00:00:00,1
sc_632e4b1253e2,ves_aca0ac5a8925,pinst_146f9114e07f,decommission,other,0.233,,230.64,0.361,2026-02-02T00:00:00,0
sc_039abd0eb437,ves_aca0ac5a8925,pinst_9ac7c8fcb000,decommission,other,0.512,,22.46,0.411,2026-03-01T00:00:00,1
sc_1d69da6173b8,ves_aca0ac5a8925,pinst_c013c3b82ce5,decommission,other,0.286,,7.8,0.405,2026-01-16T00:00:00,0
sc_31b172605e76,ves_aca0ac5a8925,pinst_89a7b5c9ca81,decommission,other,0.025,poor_condition,44.75,0.1,2026-01-12T00:00:00,0
sc_561734154fb7,ves_aca0ac5a8925,pinst_dd899d61e3ca,decommission,other,0.299,,35.47,0.1,2026-02-09T00:00:00,0
sc_114bf6adcf67,ves_aca0ac5a8925,pinst_c7bb7e6ff5c4,decommission,other,0.133,,139.83,0.399,2026-02-10T00:00:00,0
sc_2c106afdd814,ves_aca0ac5a8925,pinst_ff1b97b205a3,decommission,other,0.737,,14.91,0.511,2026-02-19T00:00:00,1
sc_9f13bb939cd0,ves_aca0ac5a8925,pinst_51ef0a39a114,decommission,other,0.116,poor_condition,54.83,0.1,2026-01-26T00:00:00,0
sc_caf44707fbde,ves_aca0ac5a8925,pinst_6dd27f822184,decommission,other,0.319,,7.51,0.436,2026-01-06T00:00:00,0
sc_ef0c5f1f80cb,ves_aca0ac5a8925,pinst_68b9ba516dfd,decommission,other,0.236,,8.71,0.402,2026-01-06T00:00:00,0
sc_29cf9ab3c36b,ves_aca0ac5a8925,pinst_f33e0568d5ea,decommission,other,0.491,,103.21,0.461,2026-03-04T00:00:00,1
sc_3df49eaa2e40,ves_ad7636d9f96b,pinst_0b5b16f3dfd2,decommission,other,0.103,failure_localization_penalty,12.78,0.461,2026-01-01T00:00:00,0
sc_26d661d24a97,ves_ad7636d9f96b,pinst_3839384e4083,decommission,other,0.16,,22.73,0.466,2026-02-13T00:00:00,0
sc_191d038e69bb,ves_ad7636d9f96b,pinst_153cab3fe511,decommission,other,0.48,,74.94,0.486,2026-01-17T00:00:00,1
sc_d03bc5125031,ves_ad7636d9f96b,pinst_c5848d48a433,decommission,other,0.352,,26.93,0.414,2026-03-22T00:00:00,0
sc_e9c90ffd4ef6,ves_ad7636d9f96b,pinst_2c789d30419c,decommission,other,0.366,,14.08,0.354,2026-01-01T00:00:00,0
sc_268e0b31e634,ves_ad7636d9f96b,pinst_97014376f06c,decommission,other,0.512,,12.75,0.45,2026-02-26T00:00:00,1
sc_5f3d7885b8cb,ves_ad7636d9f96b,pinst_dfe50200703d,decommission,other,0.702,,283.59,0.47,2026-03-01T00:00:00,1
sc_cfa9f74132e1,ves_ad7636d9f96b,pinst_6eb66566913a,decommission,other,0.145,,13.28,0.366,2026-02-14T00:00:00,0
sc_4505facf0e7a,ves_ad7636d9f96b,pinst_50472af07962,decommission,other,0.01,failure_localization_penalty,27.33,0.361,2026-01-23T00:00:00,0
sc_fc1efbb21772,ves_ad7636d9f96b,pinst_c4770a081b52,decommission,other,0.441,,20.05,0.411,2026-02-23T00:00:00,0
sc_8430695eee5e,ves_ad7636d9f96b,pinst_364769b63826,decommission,other,0.451,,10.75,0.405,2026-03-01T00:00:00,1
sc_510bf11a60c6,ves_ad7636d9f96b,pinst_d4dc4f9b12db,decommission,other,0.342,,444.61,0.1,2026-01-01T00:00:00,0
sc_28fce71c5389,ves_ad7636d9f96b,pinst_c91081ba1865,decommission,other,0.253,,31.87,0.1,2026-03-05T00:00:00,0
sc_070b43e69dba,ves_ad7636d9f96b,pinst_38717889975c,decommission,other,0.345,,858.24,0.399,2026-02-19T00:00:00,0
sc_fa03afe82e1c,ves_ad7636d9f96b,pinst_b41d3a0e0525,decommission,other,0.382,,4.81,0.411,2026-01-25T00:00:00,0
sc_5206b53e4c70,ves_ad7636d9f96b,pinst_563548f89174,decommission,other,0.553,,20.92,0.536,2026-02-03T00:00:00,1
sc_e5003a29acb0,ves_ad7636d9f96b,pinst_a0a069e88840,decommission,other,0.524,,28.29,0.502,2026-02-25T00:00:00,1
sc_d5247015ed06,ves_ad7636d9f96b,pinst_498c129a70c2,decommission,other,0.582,,66.66,0.475,2026-03-14T00:00:00,1
sc_6385abb0833f,ves_ad7636d9f96b,pinst_557adf075780,decommission,other,0.639,,26.24,0.518,2026-01-16T00:00:00,1
sc_2f6a91d19c16,ves_ad7636d9f96b,pinst_877d8059762b,decommission,other,0.094,failure_localization_penalty,44.26,0.2,2026-02-03T00:00:00,0
sc_8e037a39148d,ves_adebceae0fad,pinst_f9a9550388d0,decommission,fire,0.44,,29.94,0.461,2026-02-04T00:00:00,0
sc_a482c8a1d214,ves_adebceae0fad,pinst_0565a91be294,decommission,fire,0.36,,37.45,0.466,2026-02-07T00:00:00,0
sc_0358c453feba,ves_adebceae0fad,pinst_46f0a74333cd,decommission,fire,0.07,poor_condition,26.06,0.486,2026-02-14T00:00:00,0
sc_c8202819c389,ves_adebceae0fad,pinst_2f7a51a2d28e,decommission,fire,0.01,poor_condition,15.82,0.514,2026-02-12T00:00:00,0
sc_c1feb56b6384,ves_adebceae0fad,pinst_bc4ca6b21101,decommission,fire,0.02,poor_condition,8.55,0.454,2026-02-28T00:00:00,0
sc_9de8c77656cc,ves_adebceae0fad,pinst_f778c9982b96,decommission,fire,0.01,poor_condition,1.64,0.35,2026-03-04T00:00:00,0
sc_7e54ae2d397f,ves_adebceae0fad,pinst_ab67ff9c7d18,decommission,fire,0.205,,19.83,0.502,2026-02-25T00:00:00,0
sc_42431192d089,ves_adebceae0fad,pinst_389134ccf238,decommission,fire,0.152,,51.7,0.2,2026-01-10T00:00:00,0
sc_3c105001af68,ves_adebceae0fad,pinst_ceb12fda0a34,decommission,fire,0.37,,582.36,0.461,2026-01-08T00:00:00,0
sc_dcc65c6de3be,ves_adebceae0fad,pinst_80d7857ea003,decommission,fire,0.365,,891.61,0.399,2026-02-23T00:00:00,0
sc_6900c5a5d780,ves_adebceae0fad,pinst_ab3a59c483f9,decommission,fire,0.64,,13.28,0.511,2026-02-24T00:00:00,1
sc_0c85a0eb92e1,ves_adebceae0fad,pinst_3c1094c91a43,decommission,fire,0.89,,40.51,0.686,2026-02-22T00:00:00,1
sc_4656db4c6ef4,ves_adebceae0fad,pinst_ce33827990b7,decommission,fire,0.412,,23.6,0.502,2026-01-16T00:00:00,0
sc_3ec8565e7d85,ves_adebceae0fad,pinst_d19b8f0bbd7d,decommission,fire,0.515,,60.49,0.475,2026-03-04T00:00:00,1
sc_abeb78d258aa,ves_adebceae0fad,pinst_5b96c6d3db0b,decommission,fire,0.692,,28.03,0.518,2026-03-03T00:00:00,1
sc_7854e890620a,ves_adebceae0fad,pinst_192d822110b6,decommission,fire,0.01,poor_condition,9.86,0.1,2026-02-12T00:00:00,0
sc_a3121305805c,ves_ae375a870407,pinst_e9c633ac5a75,decommission,submersion,0.716,,57.54,0.611,2026-02-24T00:00:00,1
sc_55956bfc2f46,ves_ae375a870407,pinst_275e4a2dd372,decommission,submersion,0.683,,94.25,0.616,2026-01-24T00:00:00,1
sc_6a1f00e41ae0,ves_ae375a870407,pinst_c33e846993ab,decommission,submersion,0.524,,80.25,0.486,2026-01-17T00:00:00,1
sc_59c68884702e,ves_ae375a870407,pinst_87036f85db1f,decommission,submersion,0.665,,81.37,0.514,2026-02-20T00:00:00,1
sc_3f398dc76194,ves_ae375a870407,pinst_354ca5b27a79,decommission,submersion,0.512,,33.57,0.454,2026-02-24T00:00:00,1
sc_839663b42b41,ves_ae375a870407,pinst_211cbaed9607,decommission,submersion,0.501,,12.53,0.45,2026-02-08T00:00:00,1
sc_53483f79c8b5,ves_ae375a870407,pinst_e437a8ad38c1,decommission,submersion,0.701,,283.0,0.47,2026-01-02T00:00:00,1
sc_24642225a65f,ves_ae375a870407,pinst_7a1de0205936,decommission,submersion,0.595,,62.57,0.2,2026-01-22T00:00:00,1
sc_a71ceb211ab9,ves_ae375a870407,pinst_b64057abc7f8,decommission,submersion,0.459,,44.76,0.2,2026-02-16T00:00:00,1
sc_587191f9e750,ves_ae375a870407,pinst_a55e63357b7d,decommission,submersion,0.384,,597.22,0.461,2026-02-08T00:00:00,0
