work_order_id,vessel_id,opened_at,closed_at,odometer_engine_hours,primary_subsystem,symptom_codes,diagnosis_codes,repair_codes,severity,labour_hours,labour_rate,parts_cost,total_cost,warranty_claim,downtime_days,outcome_status,root_cause_flag,created_at,repair_decision_label,post_repair_estimated_value
wo_52e08824a402,ves_ab802da53c4a,2016-10-21T11:00:00,2016-11-04T11:00:00,297,STEERING,"[""steering stiff to port""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,6.82,204.46,381.01,1775.44,True,14,fixed,True,2016-10-21T11:00:00,repair,15371.42
wo_02eda196a23c,ves_70a9efbe9d60,2018-02-11T15:00:00,2018-02-11T15:00:00,1034,HULL,"[""water intrusion around transom""]","[""HULL_THROUGH_HULL_LEAK""]","[""REPAIR_THROUGH_HULL""]",3,10.59,154.04,150.33,2181.48,False,0,fixed,True,2018-02-11T15:00:00,repair,7298.62
wo_cfed4b4def3a,ves_70a9efbe9d60,2016-03-22T08:00:00,2016-03-29T08:00:00,270,AUX,"[""bilge pump inop""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,1.81,136.79,148.25,396.21,False,7,fixed,True,2016-03-22T08:00:00,repair,7298.62
wo_2b68f601e0f8,ves_70a9efbe9d60,2025-11-08T14:00:00,2025-12-04T14:00:00,700,ENGINE,"[""hard start cold""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,88.33,188.66,8531.59,25251.47,False,26,partial,True,2025-11-08T14:00:00,repair,6404.91
wo_5a5d339a61f9,ves_951f9338aaa8,2023-07-02T11:00:00,2023-07-06T11:00:00,67,FUEL,"[""fuel smell in bilge""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,4.03,197.03,475.33,1268.93,False,4,fixed,True,2023-07-02T11:00:00,repair,41093.26
wo_a275b78472f8,ves_1d9fb489cc98,2018-12-10T13:00:00,2018-12-21T13:00:00,2755,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,9.49,210.11,931.29,2924.95,False,11,fixed,True,2018-12-10T13:00:00,repair,12565.7
wo_e800003abd9a,ves_1d9fb489cc98,2022-08-22T08:00:00,2022-09-12T08:00:00,2814,HULL,"[""soft deck near helm""]","[""HULL_STRINGER_DELAM""]","[""REPAIR_STRINGERS""]",5,161.74,145.96,3002.12,27519.38,False,21,partial,True,2022-08-22T08:00:00,repair,12565.7
wo_86e33a235a20,ves_1d9fb489cc98,2026-02-17T13:00:00,2026-02-22T13:00:00,3084,STEERING,"[""cylinder seepage""]","[""STEER_AIR_IN_SYSTEM""]","[""BLEED_HYDRAULICS""]",3,1.87,182.14,0.0,341.35,False,5,deferred,True,2026-02-17T13:00:00,repair,14319.05
wo_105d02c20c01,ves_1d9fb489cc98,2017-04-02T11:00:00,2017-04-24T11:00:00,1001,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.64,188.37,348.07,657.03,False,22,fixed,True,2017-04-02T11:00:00,repair,14319.05
wo_17835f3c9016,ves_be9d8283c72a,2024-06-07T08:00:00,2024-06-11T08:00:00,10,ENGINE,"[""coolant temp high""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,8.54,101.09,1254.02,2117.5,False,4,fixed,True,2024-06-07T08:00:00,repair,33703.42
wo_510cf74b8729,ves_be9d8283c72a,2026-05-25T16:00:00,2026-06-01T16:00:00,24,HULL,"[""water intrusion around transom""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,37.46,162.25,113.0,6685.25,False,7,fixed,True,2026-05-25T16:00:00,repair,33703.42
wo_a6d3d9ec7c86,ves_c5657800e576,2017-01-09T13:00:00,2017-01-17T13:00:00,2558,FUEL,"[""engine surges under load""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,4.51,182.13,120.13,941.71,False,8,fixed,True,2017-01-09T13:00:00,repair,10293.99
wo_129db47c8952,ves_c5657800e576,2025-05-23T15:00:00,2025-05-25T15:00:00,2939,AUX,"[""freshwater pump cycles""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,1.74,132.86,0.0,231.33,False,2,fixed,True,2025-05-23T15:00:00,repair,10293.99
wo_bb88e054e603,ves_90f22f7c29d9,2023-07-09T16:00:00,2023-07-13T16:00:00,1007,NAV,"[""autopilot hunts off course""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,2.79,150.93,193.05,613.58,False,4,deferred,True,2023-07-09T16:00:00,repair,6616.99
wo_b46c129b1e86,ves_90f22f7c29d9,2018-02-14T10:00:00,2018-03-05T10:00:00,213,ENGINE,"[""overheat alarm""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,82.57,174.96,9562.05,24203.28,False,19,partial,True,2018-02-14T10:00:00,repair,5806.75
wo_b78de15da5df,ves_7b8c03fc6fed,2015-09-25T16:00:00,2015-10-07T16:00:00,253,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,3.55,162.52,0.0,576.41,False,12,fixed,True,2015-09-25T16:00:00,repair,3293.77
wo_bb57feeceaae,ves_7b8c03fc6fed,2014-05-17T08:00:00,2014-05-31T08:00:00,1407,STEERING,"[""steering stiff to port""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,6.92,156.78,168.73,1253.58,False,14,fixed,True,2014-05-17T08:00:00,repair,2890.45
wo_7437782e1464,ves_7b8c03fc6fed,2021-03-25T15:00:00,2021-03-31T15:00:00,274,ELECTRICAL,"[""house bank not charging""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,27.6,154.22,52.15,4308.45,False,6,total_loss,True,2021-03-25T15:00:00,decommission,2890.45
wo_4effb086ee64,ves_7b8c03fc6fed,2026-08-14T10:00:00,2026-08-24T10:00:00,1530,FUEL,"[""engine surges under load""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,4.13,194.56,268.21,1072.07,False,10,partial,True,2026-08-14T10:00:00,repair,3293.77
wo_27c12fa269bb,ves_7b8c03fc6fed,2014-02-13T10:00:00,2014-02-23T10:00:00,464,ENGINE,"[""loss of power at WOT""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,29.6,184.16,206.28,5811.54,False,10,partial,True,2014-02-13T10:00:00,repair,2890.45
wo_862b1692f97e,ves_7b8c03fc6fed,2024-03-13T15:00:00,2024-03-22T15:00:00,1900,AUX,"[""freshwater pump cycles""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,7.44,157.51,261.83,1434.11,False,9,fixed,True,2024-03-13T15:00:00,repair,3293.77
wo_1f3f1f57aa06,ves_7b8c03fc6fed,2026-01-12T11:00:00,2026-01-21T11:00:00,1903,HULL,"[""water intrusion around transom""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,71.13,179.64,447.91,13467.16,False,9,partial,True,2026-01-12T11:00:00,repair,3293.77
wo_a93ff518a0f7,ves_9281768d9c00,2023-11-17T10:00:00,2023-12-02T10:00:00,137,ELECTRICAL,"[""house bank not charging""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,28.27,181.83,53.55,5194.04,False,15,fixed,True,2023-11-17T10:00:00,repair,56821.95
wo_0d2a7beca43e,ves_9281768d9c00,2022-09-21T15:00:00,2022-10-01T15:00:00,125,STEERING,"[""steering stiff to port""]","[""STEER_LINKAGE_LOOSE""]","[""ADJUST_LINKAGE""]",3,1.63,163.52,0.0,266.73,False,10,fixed,True,2022-09-21T15:00:00,repair,64750.6
wo_e3a9269f92cc,ves_88fe541fb61c,2026-06-08T11:00:00,2026-06-24T11:00:00,4909,STEERING,"[""cylinder seepage""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,6.56,166.6,347.25,1440.25,False,16,fixed,True,2026-06-08T11:00:00,repair,20312.9
wo_edb74fc842cf,ves_88fe541fb61c,2019-03-19T10:00:00,2019-03-28T10:00:00,2855,AUX,"[""head odor persistent""]","[""BILGE_PUMP_FAIL""]","[""REPLACE_BILGE_PUMP""]",3,2.48,181.16,56.78,506.06,False,9,fixed,True,2019-03-19T10:00:00,repair,23147.26
wo_286e22c36046,ves_88fe541fb61c,2019-04-22T16:00:00,2019-05-01T16:00:00,3167,ENGINE,"[""overheat alarm""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,7.52,186.11,233.12,1689.47,False,9,fixed,True,2019-04-22T16:00:00,repair,21966.27
wo_abaa1d66d9ab,ves_88fe541fb61c,2018-10-09T15:00:00,2018-10-13T15:00:00,4051,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.99,161.21,1854.21,2175.4,False,4,fixed,True,2018-10-09T15:00:00,repair,23147.26
wo_bd721d984e6a,ves_88fe541fb61c,2017-01-17T13:00:00,2017-01-27T13:00:00,2600,ENGINE,"[""coolant temp high""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,2.04,155.52,88.56,405.58,False,10,fixed,True,2017-01-17T13:00:00,repair,23147.26
wo_666c99a2fd68,ves_88fe541fb61c,2014-11-12T12:00:00,2014-11-26T12:00:00,1953,ENGINE,"[""loss of power at WOT""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,33.27,176.94,331.39,6430.46,False,14,deferred,True,2014-11-12T12:00:00,repair,20312.9
wo_304037833793,ves_88fe541fb61c,2025-06-18T10:00:00,2025-06-19T10:00:00,1137,FUEL,"[""poor idle""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,3.57,141.28,779.67,1284.58,True,1,fixed,True,2025-06-18T10:00:00,repair,23147.26
wo_0d2445182fbf,ves_32a057fda115,2017-04-14T16:00:00,2017-05-01T16:00:00,344,HULL,"[""soft deck near helm""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,90.07,127.73,122.03,12362.66,False,17,fixed,True,2017-04-14T16:00:00,repair,66414.6
wo_291649f0182d,ves_32a057fda115,2020-02-23T08:00:00,2020-02-28T08:00:00,229,AUX,"[""AC raw-water flow low""]","[""BILGE_PUMP_FAIL""]","[""REPLACE_BILGE_PUMP""]",3,3.27,213.76,135.32,834.46,True,5,fixed,True,2020-02-23T08:00:00,repair,66414.6
wo_77d2298971c3,ves_32a057fda115,2015-06-15T14:00:00,2015-06-17T14:00:00,170,PROPULSION,"[""prop slip/cavitation""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,24.44,159.99,283.37,4193.05,False,2,partial,True,2015-06-15T14:00:00,repair,66414.6
wo_15da2df45377,ves_32a057fda115,2026-12-16T15:00:00,2026-12-25T15:00:00,193,STEERING,"[""cable binds at lock""]","[""STEER_CABLE_BIND""]","[""REPLACE_STEERING_CABLE""]",3,6.01,157.58,257.06,1204.66,False,9,fixed,True,2026-12-16T15:00:00,repair,66414.6
wo_eec5d21ab2ff,ves_32a057fda115,2018-07-23T11:00:00,2018-07-30T11:00:00,103,AUX,"[""head odor persistent""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,7.24,147.42,252.27,1319.25,False,7,fixed,True,2018-07-23T11:00:00,repair,66414.6
wo_aaa9f8707b8c,ves_32a057fda115,2024-02-22T09:00:00,2024-03-01T09:00:00,886,AUX,"[""AC raw-water flow low""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,2.16,132.84,420.2,707.78,False,8,fixed,True,2024-02-22T09:00:00,repair,66414.6
wo_9549131976b1,ves_32a057fda115,2021-07-12T15:00:00,2021-07-19T15:00:00,219,NAV,"[""MFD reboots randomly""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,5.7,186.99,204.48,1269.73,False,7,fixed,True,2021-07-12T15:00:00,repair,66414.6
wo_c00c6414dbc5,ves_32a057fda115,2021-07-18T10:00:00,2021-07-27T10:00:00,605,PROPULSION,"[""lower unit noisy""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,23.66,207.64,1630.14,6542.99,False,9,fixed,True,2021-07-18T10:00:00,repair,66414.6
wo_2b73f749fb4e,ves_32a057fda115,2025-02-25T13:00:00,2025-03-14T13:00:00,901,NAV,"[""autopilot hunts off course""]","[""N2K_NETWORK_FAULT""]","[""REPAIR_N2K_BACKBONE""]",3,2.52,121.87,125.38,431.93,False,17,fixed,True,2025-02-25T13:00:00,repair,66414.6
wo_2c8f620061d6,ves_32a057fda115,2024-01-24T12:00:00,2024-01-27T12:00:00,505,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.74,181.11,948.45,1264.41,False,3,fixed,True,2024-01-24T12:00:00,repair,66414.6
wo_4e3c1fab1a34,ves_32a057fda115,2020-01-25T10:00:00,2020-02-06T10:00:00,560,HULL,"[""blistering below waterline""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,83.89,158.99,129.6,14894.19,False,12,fixed,True,2020-01-25T10:00:00,repair,66414.6
wo_52979c3c3ec3,ves_32a057fda115,2018-04-23T10:00:00,2018-04-26T10:00:00,391,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,4.43,194.2,266.23,1126.34,False,3,fixed,True,2018-04-23T10:00:00,repair,66414.6
wo_0cf8df74c1d6,ves_32a057fda115,2023-10-08T11:00:00,2023-10-27T11:00:00,859,HULL,"[""through-hull seeping""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,78.2,165.97,483.37,15037.62,False,19,fixed,True,2023-10-08T11:00:00,repair,66414.6
wo_0d4ed21163b0,ves_05659b3bbdd9,2026-06-07T15:00:00,2026-06-18T15:00:00,598,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,2.54,162.95,0.0,414.57,False,11,fixed,True,2026-06-07T15:00:00,repair,12046.43
wo_50c020230168,ves_9f77e0bf980d,2015-03-07T09:00:00,2015-03-10T09:00:00,1372,NAV,"[""VHF transmit weak""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,3.06,166.29,178.03,686.4,False,3,partial,True,2015-03-07T09:00:00,repair,12713.3
wo_9931a787c63b,ves_9f77e0bf980d,2014-09-14T16:00:00,2014-09-29T16:00:00,1271,ENGINE,"[""low oil pressure""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,41.05,188.08,195.18,8119.04,False,15,fixed,True,2014-09-14T16:00:00,repair,11156.57
wo_04defccfb0a5,ves_9f77e0bf980d,2024-05-05T16:00:00,2024-05-12T16:00:00,503,ELECTRICAL,"[""house bank not charging""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,2.44,169.73,305.98,720.09,False,7,fixed,True,2024-05-05T16:00:00,repair,12713.3
wo_f668663ba2a5,ves_9f77e0bf980d,2023-08-15T13:00:00,2023-09-07T13:00:00,1391,ENGINE,"[""hard start cold""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,29.25,150.22,202.01,4687.75,False,23,fixed,True,2023-08-15T13:00:00,repair,11156.57
wo_8bbcfc7bb20d,ves_660e7430c4b5,2016-09-14T10:00:00,2016-09-21T10:00:00,2744,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,4.58,140.68,138.48,782.19,False,7,fixed,True,2016-09-14T10:00:00,repair,9686.32
wo_d88cde15e64e,ves_660e7430c4b5,2025-11-17T09:00:00,2025-12-16T09:00:00,3083,ENGINE,"[""loss of power at WOT""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,39.98,159.07,16075.61,22656.2,False,29,partial,True,2025-11-17T09:00:00,repair,8500.24
wo_beacd1469c1d,ves_660e7430c4b5,2026-01-19T08:00:00,2026-01-19T08:00:00,3536,STEERING,"[""helm feels spongy""]","[""STEER_SEAL_FAIL""]","[""REBUILD_CYLINDER""]",5,9.23,172.6,628.76,2222.65,False,0,fixed,True,2026-01-19T08:00:00,repair,8500.24
wo_b68058336d01,ves_660e7430c4b5,2025-02-16T11:00:00,2025-02-26T11:00:00,3055,AUX,"[""AC raw-water flow low""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.23,178.75,395.57,615.4,False,10,fixed,True,2025-02-16T11:00:00,repair,9686.32
wo_17a6da6e0b0a,ves_660e7430c4b5,2016-07-18T08:00:00,2016-07-25T08:00:00,2149,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,2.51,181.73,0.0,455.26,False,7,fixed,True,2016-07-18T08:00:00,repair,9686.32
wo_58fcdbd656a4,ves_2b2afcaf46d7,2016-04-15T08:00:00,2016-04-21T08:00:00,59,ENGINE,"[""overheat alarm""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,8.9,176.94,234.42,2032.15,False,6,fixed,True,2016-04-15T08:00:00,repair,74074.8
wo_958243835d19,ves_2b2afcaf46d7,2015-11-11T13:00:00,2015-11-24T13:00:00,40,ENGINE,"[""coolant temp high""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,9.44,185.74,226.59,2079.97,False,13,fixed,True,2015-11-11T13:00:00,repair,74074.8
wo_91e573cf7b8c,ves_2b2afcaf46d7,2025-05-08T11:00:00,2025-05-22T11:00:00,41,AUX,"[""macerator jammed""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,3.7,193.84,0.0,716.71,False,14,partial,True,2025-05-08T11:00:00,repair,78057.31
wo_0ce1d9a9f63e,ves_2b2afcaf46d7,2018-07-12T14:00:00,2018-07-19T14:00:00,16,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,28.37,138.0,917.47,4833.12,False,7,fixed,True,2018-07-12T14:00:00,repair,68499.28
wo_3696a4835d5a,ves_2b2afcaf46d7,2025-12-24T10:00:00,2026-01-07T10:00:00,58,ENGINE,"[""low oil pressure""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,49.43,119.33,326.38,6309.47,False,14,fixed,True,2025-12-24T10:00:00,repair,68499.28
wo_4ae9034a070f,ves_d0884dd46c76,2023-10-18T11:00:00,2023-10-18T11:00:00,425,NAV,"[""MFD reboots randomly""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,2.76,134.32,0.0,371.28,False,0,deferred,True,2023-10-18T11:00:00,repair,82085.59
wo_5150f9e039a8,ves_d0884dd46c76,2018-03-05T09:00:00,2018-04-08T09:00:00,515,HULL,"[""through-hull seeping""]","[""HULL_STRINGER_DELAM""]","[""REPAIR_STRINGERS""]",5,200.99,176.71,125.96,36665.74,False,34,fixed,True,2018-03-05T09:00:00,repair,72034.3
wo_387aa8b50ba8,ves_d0884dd46c76,2023-02-04T13:00:00,2023-02-08T13:00:00,345,ENGINE,"[""hard start cold""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,2.14,195.09,99.48,516.02,False,4,fixed,True,2023-02-04T13:00:00,repair,82085.59
wo_e4de02a49632,ves_d0884dd46c76,2026-03-13T11:00:00,2026-04-09T11:00:00,226,HULL,"[""soft deck near helm""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,125.24,190.72,3347.6,28228.99,False,27,fixed,True,2026-03-13T11:00:00,repair,72034.3
wo_48789cc3b172,ves_d0884dd46c76,2023-05-16T08:00:00,2023-05-23T08:00:00,705,PROPULSION,"[""lower unit noisy""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,20.8,107.84,1751.25,3993.95,False,7,fixed,True,2023-05-16T08:00:00,repair,82085.59
wo_ca7a2f7436d0,ves_d0884dd46c76,2015-10-02T08:00:00,2015-10-08T08:00:00,243,ENGINE,"[""overheat alarm""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,6.22,140.65,1314.24,2188.47,False,6,partial,True,2015-10-02T08:00:00,repair,82085.59
wo_7103cc784b9b,ves_d0884dd46c76,2026-10-10T12:00:00,2026-10-20T12:00:00,321,AUX,"[""head odor persistent""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,9.67,198.63,289.93,2211.25,False,10,fixed,True,2026-10-10T12:00:00,repair,82085.59
wo_29bf3c39be77,ves_d0884dd46c76,2014-12-06T11:00:00,2014-12-17T11:00:00,331,FUEL,"[""won\u2019t stay primed""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,4.75,157.06,244.42,991.17,False,11,fixed,True,2014-12-06T11:00:00,repair,82085.59
wo_d2ded58bc88a,ves_d0884dd46c76,2015-01-04T16:00:00,2015-01-05T16:00:00,454,ENGINE,"[""loss of power at WOT""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.89,163.51,93.32,401.71,False,1,partial,True,2015-01-04T16:00:00,repair,82085.59
wo_ef6a4b4ad469,ves_1bd721e73eeb,2026-08-08T09:00:00,2026-08-13T09:00:00,0,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.74,190.63,667.85,1000.15,True,5,fixed,True,2026-08-08T09:00:00,repair,34505.8
wo_a6f92c70d1f6,ves_1bd721e73eeb,2026-07-21T12:00:00,2026-08-04T12:00:00,0,ENGINE,"[""low oil pressure""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,96.23,182.22,9586.22,27197.98,False,14,partial,True,2026-07-21T12:00:00,borderline,30280.6
wo_082aaf08659a,ves_1bd721e73eeb,2026-08-18T09:00:00,2026-08-30T09:00:00,0,STEERING,"[""cylinder seepage""]","[""STEER_SEAL_FAIL""]","[""REBUILD_CYLINDER""]",5,6.63,207.97,632.39,2011.24,False,12,partial,True,2026-08-18T09:00:00,repair,30280.6
wo_882dd1ee1fbd,ves_121807fff930,2020-05-25T13:00:00,2020-06-04T13:00:00,32,ENGINE,"[""loss of power at WOT""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,8.14,163.18,235.28,1622.31,False,10,fixed,True,2020-05-25T13:00:00,repair,36704.85
wo_a7ff4e0fd957,ves_618f1053418c,2025-09-23T09:00:00,2025-09-23T09:00:00,1258,FUEL,"[""water in separator""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,4.57,202.66,493.29,1419.63,False,0,deferred,True,2025-09-23T09:00:00,repair,78273.07
wo_b913ad93b460,ves_618f1053418c,2014-11-17T13:00:00,2014-11-23T13:00:00,907,NAV,"[""N2K network offline""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,2.53,182.16,196.26,657.25,False,6,fixed,True,2014-11-17T13:00:00,repair,78273.07
wo_3fd8c29b08ae,ves_618f1053418c,2023-08-07T16:00:00,2023-08-07T16:00:00,275,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,6.27,152.89,142.45,1100.65,False,0,partial,True,2023-08-07T16:00:00,repair,78273.07
wo_334513df5a47,ves_618f1053418c,2014-12-09T13:00:00,2014-12-18T13:00:00,1262,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,4.67,164.12,0.0,766.72,False,9,fixed,True,2014-12-09T13:00:00,repair,78273.07
wo_d551ada94d8d,ves_1bee130a9e83,2026-02-13T13:00:00,2026-02-15T13:00:00,115,ENGINE,"[""coolant temp high""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.08,173.73,95.65,283.45,False,2,fixed,True,2026-02-13T13:00:00,repair,14701.45
wo_0ec5f0211fad,ves_1bee130a9e83,2020-06-14T13:00:00,2020-06-25T13:00:00,505,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.11,105.29,263.8,590.95,False,11,fixed,True,2020-06-14T13:00:00,repair,14701.45
wo_dc0f09fbf77d,ves_1bee130a9e83,2024-05-05T15:00:00,2024-05-14T15:00:00,81,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,17.4,180.7,55.45,3199.27,False,9,fixed,True,2024-05-05T15:00:00,repair,12901.27
wo_b916b6fa6272,ves_995cef12248e,2017-08-05T12:00:00,2017-08-17T12:00:00,756,HULL,"[""water intrusion around transom""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,55.23,129.82,118.45,8108.32,False,12,fixed,True,2017-08-05T12:00:00,repair,113359.15
wo_bd05eb08af62,ves_995cef12248e,2023-11-06T13:00:00,2023-11-22T13:00:00,336,ENGINE,"[""low oil pressure""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,90.69,175.77,30254.7,46401.66,False,16,partial,True,2023-11-06T13:00:00,repair,99478.44
wo_6486c6275ea6,ves_995cef12248e,2018-05-13T15:00:00,2018-05-30T15:00:00,579,ENGINE,"[""loss of power at WOT""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,42.82,112.31,316.38,5258.82,False,17,fixed,True,2018-05-13T15:00:00,repair,99478.44
wo_27c64d15937f,ves_d45c27a19d44,2022-08-13T14:00:00,2022-09-08T14:00:00,83,HULL,"[""water intrusion around transom""]","[""HULL_STRINGER_DELAM""]","[""REPAIR_STRINGERS""]",5,154.11,134.57,112.48,21149.8,False,26,fixed,True,2022-08-13T14:00:00,repair,32405.31
wo_aafcf349fa0b,ves_d45c27a19d44,2021-05-06T14:00:00,2021-05-06T14:00:00,115,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,2.94,160.89,290.77,763.1,False,0,fixed,True,2021-05-06T14:00:00,repair,36926.98
wo_2e289822e872,ves_d45c27a19d44,2023-05-20T15:00:00,2023-05-28T15:00:00,121,PROPULSION,"[""prop slip/cavitation""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,24.32,134.66,321.81,3597.12,False,8,fixed,True,2023-05-20T15:00:00,repair,36926.98
wo_857262a98a10,ves_b1d81e5eabd9,2025-06-01T15:00:00,2025-06-08T15:00:00,331,ELECTRICAL,"[""house bank not charging""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.71,125.9,292.5,759.99,False,7,fixed,True,2025-06-01T15:00:00,repair,61400.2
