service_event_id,vessel_id,service_date,service_type,subsystem,engine_hours,cost,performed_by,documentation_quality,created_at
svc_4dbcf24edb3f,ves_1501ce611f99,2024-04-27,oil_change,ENGINE,187,308.06,yard,2,2024-04-27T00:00:00
svc_a3864b641b5f,ves_8f44adf3d0ca,2026-03-03,spring_commission,AUX,548,713.8,dealer,3,2026-03-03T00:00:00
svc_5f6ab80e90a9,ves_8f44adf3d0ca,2011-04-11,impeller_change,ENGINE,2752,433.91,dealer,2,2011-04-11T00:00:00
svc_248792063fda,ves_8f44adf3d0ca,2006-01-11,oil_change,ENGINE,2299,624.9,yard,2,2006-01-11T00:00:00
svc_c4c5d0c1ec43,ves_8f44adf3d0ca,2003-02-17,impeller_change,ENGINE,1147,311.78,dealer,3,2003-02-17T00:00:00
svc_6c71f0f3d779,ves_8f44adf3d0ca,2010-01-14,winterize,AUX,1900,987.56,yard,1,2010-01-14T00:00:00
svc_05d73f89b895,ves_8f44adf3d0ca,2015-06-25,oil_change,ENGINE,805,230.76,dealer,2,2015-06-25T00:00:00
svc_313c6cb19ba8,ves_8f44adf3d0ca,2017-06-12,battery_replace,ELECTRICAL,2897,1231.61,dealer,0,2017-06-12T00:00:00
svc_90f21075c596,ves_8f44adf3d0ca,2003-09-03,winterize,AUX,567,1411.38,yard,3,2003-09-03T00:00:00
svc_70056f8beb0c,ves_f7c908881951,2026-08-07,winterize,AUX,19,379.19,dealer,1,2026-08-07T00:00:00
svc_928645f8a196,ves_f7c908881951,2025-11-09,winterize,AUX,20,313.24,dealer,3,2025-11-09T00:00:00
svc_7c8458707b7c,ves_f7c908881951,2025-05-19,winterize,AUX,33,438.67,yard,1,2025-05-19T00:00:00
svc_b8cdae22db2a,ves_332e1f27ce0b,2017-06-24,inspection,HULL,418,678.89,owner,2,2017-06-24T00:00:00
svc_f604eb67de30,ves_2dbaa36c91c7,2024-01-20,battery_replace,ELECTRICAL,548,1320.67,unknown,2,2024-01-20T00:00:00
svc_07dbb1c1dc76,ves_2dbaa36c91c7,2007-12-02,winterize,AUX,262,553.46,dealer,1,2007-12-02T00:00:00
svc_8b507f55ddba,ves_2dbaa36c91c7,2012-04-10,spring_commission,AUX,213,1460.02,yard,2,2012-04-10T00:00:00
svc_1f6e82f500f4,ves_2dbaa36c91c7,2014-06-16,oil_change,ENGINE,657,363.11,owner,3,2014-06-16T00:00:00
svc_79ff49ce9c85,ves_2fc06b0eafac,2003-11-07,oil_change,ENGINE,396,275.12,yard,2,2003-11-07T00:00:00
svc_ff8da384be5d,ves_2fc06b0eafac,2021-10-09,impeller_change,ENGINE,525,348.07,yard,3,2021-10-09T00:00:00
svc_71ee99b86571,ves_2fc06b0eafac,2008-04-02,impeller_change,ENGINE,340,483.18,yard,1,2008-04-02T00:00:00
svc_d17781552bc8,ves_2fc06b0eafac,2003-06-06,bottom_paint,HULL,231,920.76,dealer,3,2003-06-06T00:00:00
svc_2909d3eb0a84,ves_2fc06b0eafac,2018-12-03,oil_change,ENGINE,861,240.11,dealer,3,2018-12-03T00:00:00
svc_95d3ee471199,ves_2fc06b0eafac,2024-03-21,inspection,HULL,176,749.12,dealer,2,2024-03-21T00:00:00
svc_7b9310a213d8,ves_2fc06b0eafac,2000-06-04,battery_replace,ELECTRICAL,1450,1484.59,yard,2,2000-06-04T00:00:00
svc_6a5f3321d465,ves_2fc06b0eafac,2015-03-28,winterize,AUX,764,722.86,owner,3,2015-03-28T00:00:00
svc_2c3fcfca9c94,ves_2fc06b0eafac,2004-02-27,oil_change,ENGINE,881,273.63,unknown,2,2004-02-27T00:00:00
svc_28a3d6e3d5b2,ves_2fc06b0eafac,2015-11-14,oil_change,ENGINE,146,192.94,yard,1,2015-11-14T00:00:00
svc_b650a75f1efc,ves_9ae480daaf36,2020-03-08,oil_change,ENGINE,67,577.62,owner,1,2020-03-08T00:00:00
svc_ad833c85a3c9,ves_fc59fc09cbc9,2022-04-23,oil_change,ENGINE,133,476.42,owner,3,2022-04-23T00:00:00
svc_469a0caa2495,ves_aa75370a047c,2005-09-25,spring_commission,AUX,3917,690.28,dealer,3,2005-09-25T00:00:00
svc_2c2a20ed3297,ves_aa75370a047c,2009-12-02,battery_replace,ELECTRICAL,3272,969.46,owner,1,2009-12-02T00:00:00
svc_aa4df0fe1143,ves_aa75370a047c,2013-07-05,battery_replace,ELECTRICAL,4245,944.74,dealer,2,2013-07-05T00:00:00
svc_19ad6493357e,ves_aa75370a047c,2003-03-18,oil_change,ENGINE,4597,201.59,yard,3,2003-03-18T00:00:00
svc_30f060f2bcf2,ves_aa75370a047c,2002-03-19,inspection,HULL,2620,429.07,yard,3,2002-03-19T00:00:00
svc_6b449437db0b,ves_4cfee87796be,2017-04-13,bottom_paint,HULL,713,833.98,owner,1,2017-04-13T00:00:00
svc_25087883048e,ves_4cfee87796be,2007-06-26,bottom_paint,HULL,2446,1029.07,yard,0,2007-06-26T00:00:00
svc_871ede7c106b,ves_4cfee87796be,2026-11-13,battery_replace,ELECTRICAL,1956,1104.79,dealer,3,2026-11-13T00:00:00
svc_ebb0df74a360,ves_4cfee87796be,2013-10-05,spring_commission,AUX,1293,371.86,owner,2,2013-10-05T00:00:00
svc_4ba11b0a95e7,ves_4cfee87796be,2019-06-27,spring_commission,AUX,1863,1062.59,yard,2,2019-06-27T00:00:00
svc_fc8da998c127,ves_4cfee87796be,2009-02-17,bottom_paint,HULL,729,996.84,unknown,3,2009-02-17T00:00:00
svc_a33e0d8ffe4b,ves_4cfee87796be,2001-05-28,inspection,HULL,2746,892.02,owner,3,2001-05-28T00:00:00
svc_5b579bdf0188,ves_63e4660447eb,2013-02-10,inspection,HULL,3563,255.39,owner,1,2013-02-10T00:00:00
svc_50e03b9b0cd6,ves_63e4660447eb,2004-05-12,battery_replace,ELECTRICAL,3692,1199.34,dealer,2,2004-05-12T00:00:00
svc_80f91957fe23,ves_63e4660447eb,2003-08-24,oil_change,ENGINE,1044,317.39,yard,1,2003-08-24T00:00:00
svc_da1700d0db92,ves_f999ef1dd66e,2008-08-04,winterize,AUX,1134,1063.38,yard,2,2008-08-04T00:00:00
svc_8947f156c579,ves_f999ef1dd66e,2016-09-04,battery_replace,ELECTRICAL,743,1129.55,dealer,2,2016-09-04T00:00:00
svc_dce13163ca73,ves_f999ef1dd66e,2019-03-22,oil_change,ENGINE,746,622.82,dealer,2,2019-03-22T00:00:00
svc_f713919af66d,ves_f999ef1dd66e,2004-07-02,bottom_paint,HULL,209,1326.16,dealer,0,2004-07-02T00:00:00
svc_bb43fc66cc9e,ves_f999ef1dd66e,2012-03-26,spring_commission,AUX,1259,1326.58,unknown,1,2012-03-26T00:00:00
svc_640b8ccd8c71,ves_f999ef1dd66e,2018-08-02,bottom_paint,HULL,723,1312.77,owner,2,2018-08-02T00:00:00
svc_ed3750cf7724,ves_f999ef1dd66e,2007-10-02,bottom_paint,HULL,1191,1725.74,yard,2,2007-10-02T00:00:00
svc_a69338777592,ves_f999ef1dd66e,2017-10-20,battery_replace,ELECTRICAL,660,1051.35,unknown,2,2017-10-20T00:00:00
svc_a4276853a4e5,ves_f999ef1dd66e,2024-10-06,oil_change,ENGINE,1194,591.1,dealer,3,2024-10-06T00:00:00
svc_132c3e747dd8,ves_aff04e491bd9,2018-05-07,oil_change,ENGINE,856,211.51,dealer,1,2018-05-07T00:00:00
svc_d2c85459431c,ves_aff04e491bd9,2013-12-21,oil_change,ENGINE,890,494.71,owner,1,2013-12-21T00:00:00
svc_c6da13ed02be,ves_aff04e491bd9,2023-05-15,spring_commission,AUX,861,202.08,yard,1,2023-05-15T00:00:00
svc_2b8d0a27c796,ves_aff04e491bd9,2013-06-01,oil_change,ENGINE,428,198.28,unknown,3,2013-06-01T00:00:00
svc_59990bf3eebd,ves_aff04e491bd9,2007-12-26,winterize,AUX,909,1741.52,owner,1,2007-12-26T00:00:00
svc_caf6bfc5ffbe,ves_aff04e491bd9,2021-03-25,inspection,HULL,435,521.39,owner,3,2021-03-25T00:00:00
svc_047f694166e8,ves_413eb8320770,2020-11-17,spring_commission,AUX,272,710.41,yard,3,2020-11-17T00:00:00
svc_7529eed1f11a,ves_413eb8320770,2004-01-24,inspection,HULL,180,297.4,yard,2,2004-01-24T00:00:00
svc_38b81ac52da5,ves_413eb8320770,2004-11-10,impeller_change,ENGINE,32,262.89,yard,0,2004-11-10T00:00:00
svc_97727bd166af,ves_24808a9fba90,2026-06-09,winterize,AUX,8,345.71,dealer,3,2026-06-09T00:00:00
svc_127124e3dda9,ves_c053ba6bdc8e,2026-10-27,impeller_change,ENGINE,842,631.54,unknown,3,2026-10-27T00:00:00
svc_df763c3968f2,ves_c053ba6bdc8e,2020-07-11,spring_commission,AUX,726,300.69,owner,1,2020-07-11T00:00:00
svc_2020e820110f,ves_4bdd6e656524,2020-12-20,battery_replace,ELECTRICAL,540,1144.72,yard,1,2020-12-20T00:00:00
svc_a7c26ed77523,ves_3cf1b1f5cc86,2023-10-13,spring_commission,AUX,443,708.43,yard,1,2023-10-13T00:00:00
svc_0fb68e9abd55,ves_af6877532138,2019-12-21,oil_change,ENGINE,2178,250.07,unknown,2,2019-12-21T00:00:00
svc_6c0dcd9281a7,ves_af6877532138,2014-01-24,impeller_change,ENGINE,2212,224.34,dealer,3,2014-01-24T00:00:00
svc_2ca937e5abc7,ves_a4316049a950,2013-08-02,winterize,AUX,1597,1791.66,yard,2,2013-08-02T00:00:00
svc_ae868b6f89df,ves_a4316049a950,2015-01-11,oil_change,ENGINE,804,318.25,yard,3,2015-01-11T00:00:00
svc_861c4ee35fd4,ves_a4316049a950,2021-01-03,bottom_paint,HULL,1022,1157.38,dealer,3,2021-01-03T00:00:00
svc_734d427c73fc,ves_a4316049a950,2004-07-28,oil_change,ENGINE,1672,631.78,unknown,1,2004-07-28T00:00:00
svc_908994582e6f,ves_a4316049a950,2023-04-22,spring_commission,AUX,961,478.88,dealer,2,2023-04-22T00:00:00
svc_24a7bb3bea48,ves_60e39ed890a3,2011-12-05,oil_change,ENGINE,980,487.08,dealer,3,2011-12-05T00:00:00
svc_c5a172220256,ves_60e39ed890a3,2016-10-05,winterize,AUX,2199,1653.27,owner,1,2016-10-05T00:00:00
svc_c43a204adfbd,ves_60e39ed890a3,2012-08-23,impeller_change,ENGINE,642,402.49,yard,1,2012-08-23T00:00:00
svc_82ffbc18ca87,ves_60e39ed890a3,2026-05-18,oil_change,ENGINE,1515,540.66,dealer,3,2026-05-18T00:00:00
svc_86d4b6cfdac3,ves_60e39ed890a3,2013-05-27,battery_replace,ELECTRICAL,616,437.03,dealer,2,2013-05-27T00:00:00
svc_45ee10859878,ves_38d38f6621f3,2011-06-04,winterize,AUX,2975,1448.42,yard,2,2011-06-04T00:00:00
svc_07a96a2fbbf7,ves_38d38f6621f3,2006-03-10,winterize,AUX,3330,414.75,owner,3,2006-03-10T00:00:00
svc_117a17ea4cb2,ves_38d38f6621f3,2024-06-15,battery_replace,ELECTRICAL,3441,1374.46,dealer,1,2024-06-15T00:00:00
svc_f97bb74b752b,ves_38d38f6621f3,2012-10-19,oil_change,ENGINE,595,197.86,unknown,0,2012-10-19T00:00:00
svc_1f10b6975e99,ves_38d38f6621f3,2008-02-03,oil_change,ENGINE,2686,184.28,unknown,1,2008-02-03T00:00:00
svc_0ecbf67883f5,ves_38d38f6621f3,2018-01-07,bottom_paint,HULL,2028,813.32,yard,2,2018-01-07T00:00:00
svc_3bfd06ed36dc,ves_38d38f6621f3,2020-04-28,spring_commission,AUX,1343,889.28,yard,1,2020-04-28T00:00:00
svc_326dbddda3b5,ves_38d38f6621f3,2023-11-06,bottom_paint,HULL,2987,844.08,unknown,1,2023-11-06T00:00:00
svc_2e0d2da41397,ves_38d38f6621f3,2021-02-21,oil_change,ENGINE,3049,265.84,dealer,2,2021-02-21T00:00:00
svc_fa88eb33fef0,ves_abbed3c4629f,2025-10-17,oil_change,ENGINE,55,341.89,unknown,2,2025-10-17T00:00:00
svc_c06c3e93e77d,ves_abbed3c4629f,2024-01-05,battery_replace,ELECTRICAL,19,497.2,owner,2,2024-01-05T00:00:00
svc_87926880f95a,ves_abbed3c4629f,2025-04-25,inspection,HULL,13,638.9,yard,3,2025-04-25T00:00:00
svc_85d60d6b442b,ves_b24802e94ac5,2003-04-20,oil_change,ENGINE,2205,334.48,owner,2,2003-04-20T00:00:00
svc_a3d56ff770bd,ves_b24802e94ac5,2006-02-28,impeller_change,ENGINE,1094,279.44,yard,1,2006-02-28T00:00:00
svc_a5aea8ee94e7,ves_b24802e94ac5,2020-02-23,spring_commission,AUX,2236,1273.53,yard,3,2020-02-23T00:00:00
svc_2785cb3ad41d,ves_b24802e94ac5,2020-02-11,oil_change,ENGINE,742,244.75,dealer,2,2020-02-11T00:00:00
svc_7e74ba0bf04d,ves_b24802e94ac5,2007-01-10,inspection,HULL,718,277.57,dealer,2,2007-01-10T00:00:00
svc_2ff36ed88aa1,ves_b24802e94ac5,2020-01-10,inspection,HULL,1372,819.09,owner,1,2020-01-10T00:00:00
svc_9c34993ba9df,ves_b24802e94ac5,2019-02-27,winterize,AUX,1371,1318.12,owner,3,2019-02-27T00:00:00
svc_38839d9c2e33,ves_b24802e94ac5,2016-04-10,spring_commission,AUX,2338,533.19,yard,1,2016-04-10T00:00:00
svc_57f096bf7152,ves_b24802e94ac5,2009-09-11,spring_commission,AUX,2393,554.27,yard,2,2009-09-11T00:00:00
svc_c1d081a17b20,ves_b24802e94ac5,2013-04-12,battery_replace,ELECTRICAL,868,1333.2,yard,1,2013-04-12T00:00:00
svc_ade8b09a3377,ves_9dec61b17c0c,2021-05-23,bottom_paint,HULL,1293,816.13,dealer,2,2021-05-23T00:00:00
svc_ed780ca57313,ves_9dec61b17c0c,2010-09-12,inspection,HULL,594,328.28,yard,2,2010-09-12T00:00:00
svc_47cb81a89f70,ves_9dec61b17c0c,2026-05-13,inspection,HULL,216,571.71,dealer,3,2026-05-13T00:00:00
svc_5c098b44b1ed,ves_9dec61b17c0c,2026-09-20,impeller_change,ENGINE,381,740.72,dealer,0,2026-09-20T00:00:00
svc_86907e062ae4,ves_9dec61b17c0c,2018-04-02,winterize,AUX,1101,992.81,owner,2,2018-04-02T00:00:00
svc_5cbcf02aba00,ves_9dec61b17c0c,2000-02-01,spring_commission,AUX,1363,581.74,yard,3,2000-02-01T00:00:00
svc_6d6bdb19ff68,ves_9dec61b17c0c,2026-03-21,inspection,HULL,1061,895.97,owner,3,2026-03-21T00:00:00
svc_6c66668d4995,ves_9dec61b17c0c,2012-12-06,oil_change,ENGINE,1332,426.98,yard,3,2012-12-06T00:00:00
svc_04e0a4f51cda,ves_9dec61b17c0c,2008-05-25,spring_commission,AUX,776,734.32,dealer,2,2008-05-25T00:00:00
svc_ac6fe6bb3307,ves_9dec61b17c0c,2007-10-22,impeller_change,ENGINE,901,405.36,dealer,2,2007-10-22T00:00:00
svc_6d6912e10aa7,ves_9dec61b17c0c,2019-09-03,oil_change,ENGINE,1172,330.68,dealer,3,2019-09-03T00:00:00
svc_207fc65ac9ae,ves_df35f06ddf5a,2025-05-26,spring_commission,AUX,71,1214.16,yard,1,2025-05-26T00:00:00
svc_3624fd9dd2c8,ves_f9759b3c3377,2026-02-02,oil_change,ENGINE,104,545.39,dealer,3,2026-02-02T00:00:00
svc_650bcb2684b6,ves_f9759b3c3377,2026-02-12,winterize,AUX,62,1075.22,yard,3,2026-02-12T00:00:00
svc_9b295eb699fd,ves_f9759b3c3377,2025-07-15,bottom_paint,HULL,37,1025.14,unknown,1,2025-07-15T00:00:00
svc_98cc7e2345a3,ves_c14f89d80599,2019-06-14,spring_commission,AUX,592,1018.02,dealer,2,2019-06-14T00:00:00
svc_646feb169975,ves_c14f89d80599,2022-12-11,battery_replace,ELECTRICAL,330,1333.27,owner,1,2022-12-11T00:00:00
svc_80c9d2a6018c,ves_c14f89d80599,2017-11-28,oil_change,ENGINE,354,497.84,yard,3,2017-11-28T00:00:00
svc_0b964b505dfe,ves_b2598a8106de,2013-04-28,inspection,HULL,1481,711.6,unknown,1,2013-04-28T00:00:00
svc_bc557c738adf,ves_b2598a8106de,2011-12-17,oil_change,ENGINE,733,643.55,yard,3,2011-12-17T00:00:00
svc_155e42979fb6,ves_b2598a8106de,2018-01-21,oil_change,ENGINE,317,545.87,owner,2,2018-01-21T00:00:00
svc_a46cd532264b,ves_b2598a8106de,2015-01-07,impeller_change,ENGINE,365,473.02,owner,2,2015-01-07T00:00:00
svc_cc40ef292780,ves_b2598a8106de,2018-04-06,inspection,HULL,932,340.4,unknown,3,2018-04-06T00:00:00
svc_86bc1bf6e268,ves_4be814e1cd6e,2015-07-10,winterize,AUX,1309,1624.95,owner,1,2015-07-10T00:00:00
svc_99d722f7439b,ves_4be814e1cd6e,2015-10-03,inspection,HULL,1006,301.35,dealer,2,2015-10-03T00:00:00
svc_27f0fc5caca7,ves_4be814e1cd6e,2019-10-23,bottom_paint,HULL,1695,1097.43,dealer,1,2019-10-23T00:00:00
svc_14d4d771d238,ves_4be814e1cd6e,2023-03-11,winterize,AUX,1585,437.36,yard,1,2023-03-11T00:00:00
svc_52dc852612e6,ves_078b4b0c0b0a,2023-05-08,battery_replace,ELECTRICAL,143,786.1,yard,2,2023-05-08T00:00:00
svc_5b55b42eb42e,ves_078b4b0c0b0a,2023-11-07,spring_commission,AUX,173,1179.89,dealer,2,2023-11-07T00:00:00
svc_bbf1ab7145ea,ves_078b4b0c0b0a,2025-10-10,spring_commission,AUX,430,1077.05,dealer,0,2025-10-10T00:00:00
svc_de9c3535c448,ves_9e1a6f0d5a0b,2017-03-12,oil_change,ENGINE,514,357.42,dealer,3,2017-03-12T00:00:00
svc_70d02228c9d0,ves_9e1a6f0d5a0b,2017-12-25,spring_commission,AUX,292,926.0,owner,3,2017-12-25T00:00:00
svc_027351100461,ves_9e1a6f0d5a0b,2013-10-06,oil_change,ENGINE,1085,589.87,owner,0,2013-10-06T00:00:00
svc_b712a45ea301,ves_9e1a6f0d5a0b,2009-05-04,oil_change,ENGINE,1247,254.24,yard,2,2009-05-04T00:00:00
svc_797a352e4676,ves_9e1a6f0d5a0b,2021-12-09,oil_change,ENGINE,1618,263.62,dealer,3,2021-12-09T00:00:00
svc_d339723b3a24,ves_9e1a6f0d5a0b,2026-12-19,spring_commission,AUX,1507,727.39,yard,3,2026-12-19T00:00:00
svc_9aeb6e4041d4,ves_9e1a6f0d5a0b,2016-12-28,inspection,HULL,696,666.21,dealer,3,2016-12-28T00:00:00
svc_5a31f8d1f1dc,ves_fdcf14f7a330,2021-07-08,battery_replace,ELECTRICAL,1570,690.59,unknown,2,2021-07-08T00:00:00
svc_c8828339a1fc,ves_fdcf14f7a330,2022-06-08,oil_change,ENGINE,1306,591.89,dealer,3,2022-06-08T00:00:00
svc_43459a9f1f9d,ves_fdcf14f7a330,2019-05-18,oil_change,ENGINE,205,265.05,yard,1,2019-05-18T00:00:00
svc_6f716f603e2a,ves_515800d4b7cd,2019-02-26,winterize,AUX,355,1379.88,yard,3,2019-02-26T00:00:00
svc_19818cea9c33,ves_515800d4b7cd,2019-06-17,impeller_change,ENGINE,88,430.24,unknown,1,2019-06-17T00:00:00
svc_f9abe482defa,ves_c52058d25cd7,2011-02-28,battery_replace,ELECTRICAL,3199,1309.21,owner,2,2011-02-28T00:00:00
svc_c3cda7a93da3,ves_c52058d25cd7,2013-07-14,impeller_change,ENGINE,3171,642.07,yard,3,2013-07-14T00:00:00
svc_926ee69b7827,ves_c52058d25cd7,2019-12-09,battery_replace,ELECTRICAL,1841,1193.16,yard,1,2019-12-09T00:00:00
svc_81c8637d726b,ves_c52058d25cd7,2010-01-15,battery_replace,ELECTRICAL,970,1175.5,dealer,2,2010-01-15T00:00:00
svc_4aef6b9cf674,ves_c52058d25cd7,2020-03-12,oil_change,ENGINE,1551,307.38,unknown,3,2020-03-12T00:00:00
svc_1296466f37ae,ves_010129540a46,2026-05-24,oil_change,ENGINE,0,646.56,yard,1,2026-05-24T00:00:00
svc_f88808588a31,ves_5c3573c12a1e,2024-07-20,oil_change,ENGINE,352,271.63,yard,3,2024-07-20T00:00:00
svc_34a2c53dfc1a,ves_5c3573c12a1e,2015-10-09,oil_change,ENGINE,144,541.6,yard,3,2015-10-09T00:00:00
svc_accbcc818fed,ves_5c3573c12a1e,2018-04-08,spring_commission,AUX,842,343.27,owner,3,2018-04-08T00:00:00
svc_b8d9f6de6c5a,ves_5c3573c12a1e,2020-02-09,inspection,HULL,252,740.65,owner,3,2020-02-09T00:00:00
svc_89390a4a9f7c,ves_5c3573c12a1e,2016-12-09,impeller_change,ENGINE,663,348.59,dealer,2,2016-12-09T00:00:00
svc_76447bb263d4,ves_5c3573c12a1e,2017-04-09,inspection,HULL,258,180.54,unknown,1,2017-04-09T00:00:00
svc_348ce6d23480,ves_ee52118cba08,2022-11-28,spring_commission,AUX,497,1306.52,yard,1,2022-11-28T00:00:00
svc_4e3ab12c576d,ves_ee52118cba08,2018-04-13,oil_change,ENGINE,418,295.37,yard,2,2018-04-13T00:00:00
svc_0ebc919284d4,ves_ee52118cba08,2019-06-06,winterize,AUX,165,1764.96,dealer,0,2019-06-06T00:00:00
svc_7d14fdbcfd45,ves_ee52118cba08,2018-07-23,impeller_change,ENGINE,433,509.23,dealer,3,2018-07-23T00:00:00
svc_804d99753556,ves_ee52118cba08,2000-09-04,oil_change,ENGINE,117,439.65,dealer,3,2000-09-04T00:00:00
svc_4c1e2974d42e,ves_ee52118cba08,2025-04-23,battery_replace,ELECTRICAL,168,273.3,owner,1,2025-04-23T00:00:00
svc_3870533c6c58,ves_ee52118cba08,2024-08-28,impeller_change,ENGINE,512,639.8,dealer,3,2024-08-28T00:00:00
svc_eb0f9f9c0e34,ves_c781b9e7aeb3,2001-02-08,impeller_change,ENGINE,512,498.54,yard,3,2001-02-08T00:00:00
svc_db0456a246e1,ves_c781b9e7aeb3,2020-04-19,battery_replace,ELECTRICAL,646,611.67,dealer,0,2020-04-19T00:00:00
svc_5e1c181a5c31,ves_c781b9e7aeb3,2005-07-04,oil_change,ENGINE,338,223.69,owner,2,2005-07-04T00:00:00
svc_dabb5983073e,ves_c781b9e7aeb3,2017-11-27,oil_change,ENGINE,160,367.88,dealer,2,2017-11-27T00:00:00
svc_27b6372da034,ves_c781b9e7aeb3,2019-09-04,winterize,AUX,79,822.53,yard,3,2019-09-04T00:00:00
svc_6c1624fb8542,ves_c781b9e7aeb3,2020-01-24,oil_change,ENGINE,529,598.06,dealer,2,2020-01-24T00:00:00
svc_22a58dcc0e37,ves_c781b9e7aeb3,2001-10-05,spring_commission,AUX,220,1053.09,yard,2,2001-10-05T00:00:00
svc_474fecfebbf1,ves_02341d28cd8f,2026-12-28,oil_change,ENGINE,44,392.33,unknown,2,2026-12-28T00:00:00
svc_de0e7893010b,ves_02341d28cd8f,2023-01-19,oil_change,ENGINE,50,195.58,dealer,3,2023-01-19T00:00:00
svc_cde9440f9a62,ves_02341d28cd8f,2025-02-21,oil_change,ENGINE,88,347.52,yard,3,2025-02-21T00:00:00
svc_e2ef977c6d5e,ves_02341d28cd8f,2024-08-18,oil_change,ENGINE,34,472.85,owner,2,2024-08-18T00:00:00
svc_766e68ae3908,ves_0441d640b2be,2004-01-03,inspection,HULL,1752,431.97,owner,1,2004-01-03T00:00:00
svc_e14a46d1220e,ves_0441d640b2be,2008-10-07,spring_commission,AUX,3951,747.11,dealer,2,2008-10-07T00:00:00
svc_5dcea67faff7,ves_0441d640b2be,2002-11-13,battery_replace,ELECTRICAL,2632,408.38,unknown,0,2002-11-13T00:00:00
svc_7c0d9f32248a,ves_0441d640b2be,2004-06-13,oil_change,ENGINE,2578,492.35,unknown,3,2004-06-13T00:00:00
svc_615cdb467fc0,ves_0441d640b2be,2006-09-06,bottom_paint,HULL,5087,368.28,owner,0,2006-09-06T00:00:00
svc_23bcd526b209,ves_0441d640b2be,2002-09-23,spring_commission,AUX,3832,904.86,unknown,2,2002-09-23T00:00:00
svc_23b385d809b3,ves_0441d640b2be,2007-01-24,oil_change,ENGINE,840,222.16,yard,2,2007-01-24T00:00:00
svc_363eeb47a6f5,ves_0441d640b2be,2001-10-18,battery_replace,ELECTRICAL,3695,1117.39,yard,2,2001-10-18T00:00:00
svc_3c0effd602df,ves_7828e08f9e98,2013-02-15,inspection,HULL,1506,577.27,yard,1,2013-02-15T00:00:00
svc_84f9abb6cf00,ves_7828e08f9e98,2015-09-23,winterize,AUX,2226,730.19,dealer,3,2015-09-23T00:00:00
svc_1ded757a6657,ves_7828e08f9e98,2011-04-20,battery_replace,ELECTRICAL,1670,691.66,yard,2,2011-04-20T00:00:00
svc_d72a2ddc453f,ves_7828e08f9e98,2012-08-22,spring_commission,AUX,1934,885.79,yard,2,2012-08-22T00:00:00
svc_a21cc79fc545,ves_7828e08f9e98,2007-03-08,impeller_change,ENGINE,1545,441.3,dealer,2,2007-03-08T00:00:00
svc_5595a003fff1,ves_dce5b17acf16,2017-03-24,winterize,AUX,3598,938.96,dealer,2,2017-03-24T00:00:00
svc_77fc3b883b92,ves_dce5b17acf16,2009-06-11,spring_commission,AUX,3290,1353.62,yard,3,2009-06-11T00:00:00
svc_01ea55f7e8b3,ves_dce5b17acf16,2023-04-01,winterize,AUX,4845,915.96,owner,1,2023-04-01T00:00:00
svc_4ef31fa38ee0,ves_dce5b17acf16,2013-08-12,oil_change,ENGINE,2407,534.4,yard,3,2013-08-12T00:00:00
svc_bed96ddff76a,ves_dce5b17acf16,2014-11-11,bottom_paint,HULL,975,1528.12,yard,3,2014-11-11T00:00:00
svc_9f97845842ab,ves_27b91b416ae3,2024-02-13,inspection,HULL,738,719.56,owner,2,2024-02-13T00:00:00
svc_a1e846e189c2,ves_27b91b416ae3,2025-01-20,oil_change,ENGINE,599,585.07,yard,0,2025-01-20T00:00:00
svc_a1a4e118465c,ves_e65fa01a72d3,2023-10-11,oil_change,ENGINE,245,318.6,dealer,2,2023-10-11T00:00:00
svc_cafe2f52b6f3,ves_e65fa01a72d3,2024-02-16,oil_change,ENGINE,95,577.61,dealer,2,2024-02-16T00:00:00
svc_1e7679b26eb5,ves_609b0c73ca4a,2024-11-21,battery_replace,ELECTRICAL,17,694.62,yard,1,2024-11-21T00:00:00
svc_5d1ba9216289,ves_5bb1b59238cb,2026-01-19,oil_change,ENGINE,1937,390.77,dealer,3,2026-01-19T00:00:00
svc_a3736be3a27e,ves_5bb1b59238cb,2015-08-27,battery_replace,ELECTRICAL,769,918.69,dealer,0,2015-08-27T00:00:00
svc_f99dbd2722d2,ves_5bb1b59238cb,2012-09-07,inspection,HULL,639,274.74,unknown,3,2012-09-07T00:00:00
svc_e842d85ee735,ves_5bb1b59238cb,2015-07-26,impeller_change,ENGINE,5125,369.18,unknown,2,2015-07-26T00:00:00
svc_c1a9e0e5a37d,ves_5bb1b59238cb,2005-09-07,winterize,AUX,1160,280.43,dealer,2,2005-09-07T00:00:00
svc_f3735f40151e,ves_5bb1b59238cb,2008-06-18,spring_commission,AUX,2564,1394.68,unknown,2,2008-06-18T00:00:00
svc_c8745e0c6c6b,ves_5bb1b59238cb,2009-07-17,spring_commission,AUX,681,1362.65,yard,1,2009-07-17T00:00:00
svc_5a074893981f,ves_5bb1b59238cb,2024-07-14,oil_change,ENGINE,3451,471.63,unknown,2,2024-07-14T00:00:00
svc_843dbe3bb6d3,ves_5bb1b59238cb,2021-01-14,spring_commission,AUX,4630,724.08,dealer,3,2021-01-14T00:00:00
svc_0ce873b4a9d5,ves_d719a5b292f8,2018-09-14,oil_change,ENGINE,1826,408.53,dealer,2,2018-09-14T00:00:00
svc_69c26be301fc,ves_d719a5b292f8,2024-07-17,inspection,HULL,4693,490.13,owner,2,2024-07-17T00:00:00
