comp_id,comp_source,comp_type,make,model,year_built,loa_ft,propulsion_type,engine_hours,region_market,condition_grade,list_price,sold_price,days_on_market,sale_date,equipment_flags,notes
comp_9a5e5a891274,marketplace,listing,Sea Ray,SLX 260,2004,17.19,outboard,372,Great Lakes,very_good,10707.91,,81,2026-02-13,"[""solar"", ""generator"", ""radar""]",
comp_1dfe3e0d2aa4,marketplace,listing,Tracker,Pro Team 175,2011,28.29,outboard,975,Great Lakes,very_good,24750.18,,110,2023-02-13,"[""radar"", ""solar"", ""generator""]",
comp_331c0ef05366,marketplace,listing,Sun Tracker,Bass Buggy 18 DLX,2025,18.63,outboard,119,Gulf Coast,good,22827.93,,41,2023-03-27,"[""joystick"", ""solar"", ""trailer""]",
comp_9bf37b4dbdc1,brokerage,listing,Sun Tracker,Party Barge 22 DLX,1967,19.63,outboard,3813,Inland Lakes,fair,2127.24,,83,2026-06-03,"[""joystick"", ""AIS""]",
comp_03db87e656fe,brokerage,sold,Bayliner,DX2000,1995,19.9,sterndrive,1370,Pacific Coast,fair,7734.79,7456.45,26,2023-08-28,[],
comp_c688d084fecd,marketplace,sold,Bennington,22 SSB,1980,21.63,outboard,3041,Inland Lakes,excellent,6564.87,6025.17,60,2026-05-04,"[""trailer"", ""solar""]",
comp_f879bc92f33d,brokerage,sold,Grady-White,191 CE,2024,21.29,outboard,223,Great Lakes,very_good,48646.46,40957.04,96,2026-03-09,[],
comp_ce566a8359a0,brokerage,sold,Jeanneau,Leader 10.5,2026,35.89,inboard,0,Maritimes,fair,107876.32,101826.98,44,2025-12-12,"[""radar"", ""solar"", ""generator""]",
comp_13e1737b5a54,marketplace,sold,Bayliner,Ciera 8,2000,21.4,sterndrive,2208,Pacific Coast,fair,9563.82,8846.35,51,2023-02-13,"[""trailer""]",
comp_31bc6066d9d3,marketplace,sold,Grady-White,336 Canyon,2001,28.25,outboard,1265,Maritimes,poor,10992.01,10237.82,19,2026-04-09,"[""AIS"", ""solar"", ""autopilot""]",
comp_980413722906,brokerage,listing,Bennington,24 LXSB,2006,26.0,outboard,3018,Maritimes,good,15502.08,,73,2024-09-16,"[""autopilot"", ""AIS"", ""joystick""]",
comp_a41d44404c9c,internal_sales,sold,Parker,2820 XLD,2004,31.97,inboard,5087,Atlantic Coast,good,43962.05,41333.29,79,2025-06-04,[],
comp_6253506eaab9,marketplace,listing,Lund,1975 Impact,2001,23.41,inboard,549,Inland Lakes,fair,12278.4,,37,2025-10-25,"[""trailer"", ""radar""]",
comp_fa93580e8ed6,internal_sales,listing,Bayliner,DX2000,2008,24.08,sterndrive,1116,Inland Lakes,good,18997.0,,133,2024-03-27,"[""trailer"", ""autopilot"", ""generator""]",
comp_01faa714cd96,brokerage,sold,Catalina,445,2018,21.16,sail_aux,214,Gulf Coast,good,44345.2,39157.99,64,2026-10-18,[],
comp_c282dc4c1b67,marketplace,sold,Alumacraft Pro,Trophy 195,2010,30.02,jet,10071,Maritimes,fair,37851.03,36556.22,9,2026-08-11,"[""joystick"", ""trailer""]",
comp_e57a21c854a1,marketplace,sold,Regal,LS4,1998,16.12,outboard,763,Pacific Coast,poor,4410.04,4121.4,19,2026-02-09,[],
comp_9ebf734bf04e,marketplace,sold,Tiara,44 Coupe,1993,32.88,inboard,2006,Gulf Coast,fair,48687.83,46741.36,133,2024-10-20,"[""generator"", ""radar""]",
comp_f2c962791436,marketplace,sold,Sea Ray,SPX 190,2015,21.24,sterndrive,773,Inland Lakes,good,17950.7,15978.93,53,2026-07-11,[],
comp_723dc737a330,marketplace,sold,Regal,LS4,2014,20.11,outboard,432,Gulf Coast,good,15742.72,13556.88,53,2026-02-03,"[""radar""]",
comp_8b65fcb706b6,internal_sales,sold,Boston Whaler,230 Outrage,2004,22.43,inboard,1936,Maritimes,very_good,21136.97,17874.92,17,2024-07-18,"[""AIS"", ""autopilot"", ""trailer""]",
comp_aecb21cf5afa,marketplace,sold,Bennington,22 SSB,1978,21.63,outboard,3418,Inland Lakes,good,4628.26,3959.92,21,2023-11-28,"[""solar"", ""radar"", ""trailer""]",
comp_31bb30186f69,marketplace,sold,Bayliner,Element M17,2001,13.93,outboard,1274,Maritimes,good,6379.83,5808.31,360,2026-06-18,"[""AIS"", ""solar"", ""autopilot""]",
comp_e00f7d04a90c,brokerage,sold,Grady-White,191 CE,2022,26.0,outboard,139,Inland Lakes,good,49329.64,46053.94,42,2023-02-01,[],
comp_d61364fd0ee2,internal_sales,sold,Sea Ray,Sundancer 320,2010,32.53,inboard,2282,Maritimes,poor,37569.08,33730.9,27,2023-06-14,"[""solar"", ""joystick""]",
comp_6defa377dad2,marketplace,listing,Lund,1975 Impact,1999,25.65,outboard,614,Gulf Coast,fair,13563.72,,66,2023-03-25,"[""AIS"", ""trailer"", ""radar""]",
comp_814068e7927a,brokerage,sold,Formula,290 BR,1994,48.98,sterndrive,2285,Pacific Coast,good,91475.99,82733.23,31,2024-04-14,"[""joystick"", ""generator"", ""radar""]",
comp_f56ef74e7cac,marketplace,sold,Sea Ray,SDX 250,2004,25.22,inboard,1040,Inland Lakes,very_good,46579.02,43481.96,100,2025-01-03,"[""radar"", ""generator"", ""trailer""]",
comp_02304c48cb7a,brokerage,sold,Tiara,38 LS,1993,26.95,sterndrive,7968,Atlantic Coast,good,39810.49,34340.68,44,2025-04-08,[],
comp_a4bfbb0fb019,marketplace,listing,Bayliner,DX2000,2004,24.08,sterndrive,1422,Inland Lakes,excellent,17919.77,,46,2024-02-07,[],
comp_7a97644f83a2,marketplace,sold,Sun Tracker,Party Barge 22 DLX,2010,26.0,outboard,340,Inland Lakes,fair,11191.53,9964.89,28,2024-06-26,"[""solar"", ""radar""]",
comp_fa1a59a8d85e,marketplace,sold,Alumacraft Pro,205 Bay,2011,38.22,inboard,5703,Inland Lakes,very_good,84362.49,79593.05,12,2023-10-06,"[""generator"", ""trailer"", ""joystick""]",
comp_39bc9e0a2dfe,brokerage,listing,Regal,LS4,2020,26.0,outboard,197,Pacific Coast,very_good,34638.84,,93,2023-05-12,"[""solar"", ""generator"", ""AIS""]",
comp_6c2dcf0c3ece,brokerage,listing,Tiara,44 Coupe,2011,39.05,sterndrive,659,Gulf Coast,very_good,115054.2,,62,2024-12-20,"[""AIS"", ""joystick"", ""generator""]",
comp_49146a5aeaff,marketplace,sold,Sun Tracker,Bass Buggy 18 DLX,2004,25.6,outboard,1106,Great Lakes,fair,10589.86,9663.35,80,2026-12-21,"[""trailer""]",
comp_f82a9995fab7,brokerage,sold,Formula,290 BR,1986,24.87,inboard,2866,Maritimes,very_good,37974.98,37213.69,83,2026-10-09,"[""joystick"", ""autopilot"", ""trailer""]",
comp_5d2b6f11ed00,marketplace,listing,Bayliner,VR5,1995,22.96,outboard,2599,Maritimes,good,10327.72,,11,2025-11-05,"[""AIS"", ""trailer""]",
comp_d8eedf7ee4b8,marketplace,sold,Boston Whaler,230 Outrage,2018,26.0,inboard,1190,Great Lakes,good,34532.77,32618.07,156,2024-05-07,"[""radar"", ""joystick"", ""trailer""]",
comp_dcb5a13fdc92,internal_sales,sold,Carver,C40 Command Bridge,2008,42.94,inboard,2830,Pacific Coast,fair,79546.26,67996.61,77,2026-12-27,[],
comp_e1bad26cdebe,brokerage,sold,Tiara,44 Coupe,1997,40.1,inboard,1245,Gulf Coast,fair,69544.12,64576.47,17,2026-10-01,[],
comp_13f3b220bf90,marketplace,listing,Regal,26 XO,1996,19.65,outboard,660,Pacific Coast,fair,8423.65,,77,2023-05-11,"[""solar"", ""autopilot""]",
comp_01902cb6b238,marketplace,sold,Harris,Solstice 230,2012,21.27,outboard,459,Great Lakes,very_good,15045.03,14120.03,69,2024-03-09,"[""AIS""]",
comp_662edfc2c6ba,brokerage,listing,Tracker,Targa V-18,1972,26.0,outboard,7361,Maritimes,good,6128.13,,51,2025-10-08,"[""autopilot"", ""solar"", ""joystick""]",
comp_21f3e82637e9,brokerage,sold,Boston Whaler,280 Vantage,2011,17.51,outboard,1240,Pacific Coast,very_good,16891.62,15290.66,37,2026-09-03,"[""joystick""]",
comp_cd1332063fd2,brokerage,sold,Sea-Doo,RXT-X 300,1967,12.02,jet,2918,Maritimes,poor,1000.0,868.37,82,2024-03-23,"[""AIS"", ""radar"", ""autopilot""]",
comp_00ccc85b24a5,brokerage,sold,HarborCat,36 Pilot,1999,44.1,inboard,1846,Pacific Coast,good,61498.7,55383.44,29,2023-03-02,[],
comp_be0c1650cf59,marketplace,sold,Jeanneau,Sun Odyssey 349,2023,16.13,sail_aux,62,Gulf Coast,fair,34478.6,32015.8,59,2024-10-26,[],
comp_b1c8e172721d,marketplace,sold,Sun Tracker,Bass Buggy 18 DLX,2012,20.36,outboard,388,Inland Lakes,poor,5535.88,4982.22,20,2026-11-14,"[""solar""]",
comp_34f8eb74ef85,brokerage,listing,Tracker,Targa V-18,2020,11.33,inboard,131,Pacific Coast,fair,7934.24,,38,2025-09-15,[],
comp_7db330269297,marketplace,sold,Chaparral,23 SSi,2022,16.48,outboard,1211,Great Lakes,fair,18832.5,17426.8,76,2024-02-22,[],
comp_08a210ea847c,marketplace,sold,Carver,C40 Command Bridge,1999,34.04,inboard,1795,Pacific Coast,good,66782.48,58778.88,122,2025-07-16,"[""AIS""]",
comp_382b9ff98adb,internal_sales,sold,Sea Ray,Sundancer 320,2021,32.64,sterndrive,375,Maritimes,very_good,115367.89,98303.81,78,2024-07-04,"[""autopilot"", ""generator""]",
comp_a98f9c3ef906,marketplace,listing,Formula,290 BR,2019,25.63,sterndrive,438,Maritimes,good,84893.0,,36,2026-08-28,"[""autopilot"", ""solar""]",
comp_9987be7bf8cb,marketplace,sold,Bayliner,VR5,2017,20.22,outboard,187,Pacific Coast,good,20005.06,18282.21,87,2024-11-23,"[""solar""]",
comp_5ea2ee3f830e,brokerage,sold,Tiara,38 LS,2013,14.58,sterndrive,1879,Pacific Coast,fair,24157.08,22179.09,66,2025-08-03,"[""generator""]",
comp_f769f015c641,brokerage,sold,HarborCat,26 WB,2022,8.91,outboard,226,Maritimes,good,19295.55,17434.72,17,2023-03-08,"[""solar"", ""trailer""]",
comp_ea63f7ca1bfd,brokerage,sold,Tiara,44 Coupe,2021,35.09,inboard,272,Inland Lakes,poor,92582.87,82074.68,46,2026-09-23,"[""radar"", ""trailer""]",
comp_1fcb7c1daeda,internal_sales,listing,Boston Whaler,280 Vantage,2005,17.51,outboard,1235,Pacific Coast,good,12087.14,,49,2026-11-17,"[""autopilot"", ""joystick""]",
comp_19d1bb03c277,marketplace,sold,Regal,28 Express,1983,21.93,sterndrive,4725,Maritimes,fair,5604.01,5354.7,58,2024-03-13,[],
comp_3ab5438b5e98,marketplace,sold,Formula,350 CBR,2005,26.09,inboard,1003,Pacific Coast,very_good,54731.52,46627.61,19,2023-12-09,[],
comp_326753a1f45e,marketplace,sold,Tracker,Grizzly 1860,1982,22.48,inboard,5399,Gulf Coast,good,7162.28,6704.97,55,2026-10-21,[],
comp_1e04d1738712,brokerage,sold,Lund,1875 Pro-V,1981,22.65,outboard,1669,Pacific Coast,fair,6178.64,5193.14,64,2023-12-04,"[""autopilot""]",
comp_430f2cb8434c,marketplace,sold,Hunter,36,1974,14.35,sail_aux,1055,Gulf Coast,excellent,13064.97,11317.05,39,2026-08-09,"[""joystick"", ""generator""]",
comp_5e9860175037,brokerage,sold,Formula,350 CBR,1999,38.96,inboard,446,Gulf Coast,very_good,94374.69,80527.27,58,2023-08-13,[],
comp_a31964f236b5,marketplace,sold,Catalina,445,2011,31.17,inboard,376,Inland Lakes,good,73702.84,64134.73,23,2026-07-23,"[""radar"", ""autopilot"", ""generator""]",
comp_ae7d4b9eed2b,marketplace,listing,Grady-White,191 CE,1968,26.0,inboard,1124,Pacific Coast,good,6164.11,,19,2023-12-17,"[""joystick"", ""trailer"", ""AIS""]",
comp_4909256df048,brokerage,sold,Tracker,Grizzly 1860,1995,21.96,inboard,2883,Great Lakes,excellent,12321.78,10410.79,29,2026-09-12,"[""autopilot""]",
comp_4a0c42d990ba,brokerage,sold,HarborCat,26 WB,1985,32.97,jet,5788,Gulf Coast,good,27098.85,23918.0,17,2025-01-02,"[""joystick"", ""autopilot"", ""generator""]",
comp_479a04c5e421,brokerage,sold,SafeBoat,33 Full Cabin,2026,21.69,jet,0,Inland Lakes,fair,93821.53,86176.5,47,2023-09-05,"[""solar"", ""AIS""]",
comp_1e3d4ae40e4e,brokerage,sold,Chaparral,21 SSI,2007,15.16,outboard,374,Atlantic Coast,very_good,9397.87,8293.28,6,2026-03-15,"[""autopilot"", ""radar""]",
comp_05e8260a34d2,marketplace,sold,Sea Ray,Sundancer 320,1987,18.06,outboard,426,Great Lakes,fair,6139.42,5162.36,24,2024-02-03,"[""generator"", ""solar"", ""joystick""]",
comp_5877ddba72d2,internal_sales,sold,Sea Ray,SLX 260,2015,16.44,sterndrive,573,Gulf Coast,fair,11499.49,10468.76,23,2026-02-22,"[""AIS"", ""joystick"", ""radar""]",
comp_db584f09b8a3,marketplace,sold,Hunter,31,2010,33.87,inboard,183,Great Lakes,very_good,75977.6,70363.33,25,2025-12-02,"[""joystick""]",
comp_ac62a0c27169,internal_sales,listing,Bayliner,Element M17,1963,24.31,outboard,2136,Pacific Coast,poor,2446.15,,37,2026-11-27,"[""radar"", ""autopilot"", ""trailer""]",
comp_a74b112f2a27,marketplace,sold,Harris,Solstice 230,2026,22.96,outboard,50,Atlantic Coast,very_good,51189.75,47511.01,106,2023-10-16,[],
comp_90867c8a8fc9,internal_sales,listing,Formula,290 BR,1985,23.42,sterndrive,9688,Maritimes,fair,23193.14,,32,2023-05-23,"[""solar""]",
comp_802faf3fa0ca,marketplace,sold,Boston Whaler,280 Vantage,1973,19.24,outboard,5164,Gulf Coast,poor,3018.12,2715.0,54,2025-08-11,[],
comp_1dd72bc2df90,brokerage,listing,Harris,Solstice 230,1978,24.12,outboard,1434,Maritimes,very_good,5374.42,,165,2026-07-07,"[""AIS"", ""trailer""]",
comp_fa4d9b8d4fd4,brokerage,sold,Tracker,Grizzly 1860,2012,24.27,outboard,3087,Atlantic Coast,very_good,23931.22,22220.71,14,2026-05-04,"[""solar""]",
comp_d5a4bba23b8d,marketplace,sold,Hunter,36,1995,26.08,sail_aux,2257,Inland Lakes,very_good,43148.83,41279.6,36,2025-05-04,"[""AIS"", ""trailer"", ""radar""]",
comp_269f47d1d909,marketplace,sold,Beneteau,First 27,2023,39.43,inboard,130,Inland Lakes,fair,138903.22,134662.61,14,2025-12-22,[],
comp_0692def5595e,internal_sales,sold,Alumacraft Pro,Trophy 195,1981,27.21,inboard,3471,Inland Lakes,good,19971.7,18765.22,31,2023-07-25,"[""trailer"", ""generator""]",
comp_214d6c2fc25b,marketplace,sold,Parker,2320 Sport Cabin,1999,32.39,jet,4735,Gulf Coast,fair,34164.54,33186.94,26,2025-06-20,"[""autopilot""]",
comp_7b21128b972e,marketplace,sold,Sea Ray,SLX 260,1982,20.39,outboard,2157,Great Lakes,very_good,6937.47,5960.11,87,2024-06-14,"[""generator"", ""AIS"", ""radar""]",
comp_65eb3ea8946d,internal_sales,sold,Boston Whaler,230 Outrage,2007,29.5,inboard,662,Atlantic Coast,very_good,30964.66,29584.08,51,2026-04-14,"[""autopilot""]",
comp_137a35cc3f41,marketplace,sold,Boston Whaler,280 Vantage,2001,36.28,outboard,9703,Gulf Coast,good,27887.14,24093.26,61,2024-11-11,[],
comp_f40e02206b59,marketplace,sold,Formula,350 CBR,1977,33.23,sterndrive,8205,Gulf Coast,poor,21412.5,18694.57,83,2024-10-12,"[""generator"", ""autopilot""]",
comp_d92936930887,marketplace,listing,Regal,26 XO,1975,18.67,outboard,3044,Gulf Coast,good,5229.68,,82,2025-08-03,"[""autopilot"", ""trailer"", ""AIS""]",
comp_6cde265bdd2c,marketplace,sold,Sun Tracker,Party Barge 22 DLX,1978,19.46,outboard,498,Atlantic Coast,good,3440.03,3071.19,74,2025-10-11,"[""trailer"", ""solar"", ""radar""]",
comp_94563d2c6949,internal_sales,sold,Boston Whaler,280 Vantage,2003,23.36,inboard,3986,Maritimes,excellent,21039.67,20322.07,19,2024-12-23,"[""joystick"", ""generator"", ""autopilot""]",
comp_c3edb65cc06a,marketplace,sold,Bennington,22 SSB,1992,20.69,outboard,2543,Pacific Coast,very_good,8255.47,7212.94,43,2025-07-21,"[""radar"", ""generator"", ""trailer""]",
comp_abea89532487,marketplace,listing,Grady-White,191 CE,2009,26.0,outboard,304,Atlantic Coast,good,13989.0,,50,2024-02-10,[],
comp_b5cff17abd68,brokerage,sold,Grady-White,257 Fisherman,1982,22.2,outboard,2699,Pacific Coast,excellent,8635.31,7834.5,50,2024-07-03,[],
comp_7fe83a5a3988,marketplace,sold,Formula,290 BR,2011,36.48,sterndrive,3120,Maritimes,good,92391.61,79106.93,20,2026-09-15,"[""trailer"", ""generator""]",
comp_6788300bf7f1,brokerage,sold,Bayliner,DX2000,1987,25.81,sterndrive,1789,Atlantic Coast,good,9261.31,8528.89,33,2023-06-05,"[""solar"", ""generator"", ""autopilot""]",
comp_15895c623ca9,marketplace,sold,SafeBoat,25 Defender,1983,9.56,outboard,2152,Maritimes,poor,2525.28,2156.73,12,2026-07-17,"[""radar"", ""trailer""]",
comp_f7514d79d2b2,brokerage,listing,Sea Ray,Sundancer 320,1966,26.0,sterndrive,3100,Pacific Coast,good,6517.46,,41,2026-11-17,"[""AIS"", ""joystick"", ""trailer""]",
comp_17427325411b,marketplace,sold,Beneteau,Oceanis 41.1,1991,33.33,inboard,358,Atlantic Coast,good,57867.07,55036.48,118,2026-11-04,"[""AIS"", ""radar"", ""solar""]",
comp_579bfbcc428c,brokerage,listing,Bayliner,Ciera 8,1983,20.59,sterndrive,4613,Pacific Coast,good,6829.28,,33,2026-03-04,"[""radar"", ""generator""]",
comp_5ecb61a8c591,internal_sales,listing,Grady-White,336 Canyon,1981,19.95,outboard,2766,Pacific Coast,excellent,8068.51,,165,2023-03-02,"[""generator""]",
comp_2304e1111792,internal_sales,listing,Carver,C34 Coupe,1999,51.55,sterndrive,1594,Maritimes,fair,89472.71,,39,2024-09-20,"[""generator""]",
comp_196531a63886,marketplace,listing,Hunter,36,1973,14.35,sail_aux,970,Gulf Coast,excellent,11870.92,,29,2024-05-01,"[""trailer"", ""radar""]",
comp_aa70b03edadc,internal_sales,sold,Sea Ray,Sundancer 320,2003,18.25,sterndrive,1959,Maritimes,very_good,12050.38,11172.85,14,2024-05-16,"[""AIS"", ""autopilot"", ""joystick""]",
comp_3ddc61376db0,marketplace,sold,Sun Tracker,Party Barge 22 DLX,2009,23.28,outboard,635,Pacific Coast,good,11726.18,11189.58,34,2024-12-17,"[""generator""]",
comp_ce81fa01c0d3,marketplace,listing,Yamaha WaveRunner,VX Cruiser,2002,12.31,jet,558,Pacific Coast,fair,2011.39,,94,2026-06-11,"[""AIS"", ""trailer"", ""generator""]",
comp_ab1cb343b3c7,marketplace,sold,Carver,C40 Command Bridge,1993,48.63,inboard,1405,Great Lakes,very_good,96492.09,86559.36,22,2026-11-09,"[""autopilot"", ""solar""]",
comp_06a924119bb2,marketplace,listing,Sun Tracker,Party Barge 22 DLX,1998,18.67,outboard,398,Gulf Coast,fair,4868.65,,39,2023-03-02,"[""joystick"", ""generator"", ""radar""]",
comp_9e814fbac7d4,marketplace,sold,Bennington,24 LXSB,2010,17.43,outboard,895,Pacific Coast,fair,7780.69,6870.47,110,2023-02-14,[],
comp_299bcb55f93a,marketplace,sold,Chaparral,23 SSi,2020,20.76,sterndrive,218,Maritimes,very_good,30513.13,27617.99,134,2023-09-07,"[""trailer"", ""joystick""]",
comp_c12d490524dc,marketplace,sold,Lund,1975 Impact,2015,21.27,outboard,184,Atlantic Coast,good,20663.41,19669.87,241,2024-01-04,"[""solar"", ""autopilot""]",
comp_a67097787a7d,internal_sales,sold,Bayliner,DX2000,1978,22.88,sterndrive,3330,Inland Lakes,poor,3917.04,3629.58,14,2023-05-27,"[""joystick""]",
comp_28ab4aafa8fa,internal_sales,sold,Sea Ray,Sundancer 320,1966,46.11,sterndrive,947,Pacific Coast,good,40691.33,34553.53,16,2026-12-03,"[""autopilot""]",
comp_6a0c469d3c6e,brokerage,sold,Regal,26 XO,1983,18.47,sterndrive,7200,Gulf Coast,good,6659.08,5980.77,50,2026-08-12,"[""radar"", ""solar"", ""AIS""]",
comp_decae235d497,brokerage,listing,Regal,LS4,1975,17.9,outboard,307,Great Lakes,good,4686.81,,85,2024-01-27,[],
comp_59813167edac,brokerage,listing,Harris,Solstice 230,1987,15.15,outboard,1242,Maritimes,very_good,4068.6,,33,2024-11-27,"[""radar""]",
comp_e6ed2c822b0c,brokerage,sold,Sea Ray,Sundancer 320,2005,32.53,inboard,1356,Maritimes,fair,46245.6,44398.33,35,2023-10-19,"[""trailer"", ""solar""]",
comp_bc7185025f2c,marketplace,sold,Sun Tracker,Party Barge 22 DLX,2001,26.0,outboard,1346,Great Lakes,very_good,10827.47,9184.55,374,2026-08-22,"[""generator"", ""AIS""]",
comp_83e970b4ce2e,marketplace,sold,Chaparral,23 SSi,2008,20.89,outboard,3122,Gulf Coast,good,14834.57,13215.55,20,2023-04-10,[],
comp_b7bbee5c0bc5,brokerage,sold,Beneteau,First 27,2007,30.71,sail_aux,1716,Atlantic Coast,fair,47666.21,46574.63,19,2026-12-11,"[""trailer"", ""generator"", ""AIS""]",
comp_45fcf087d8e7,brokerage,listing,Sea Ray,SPX 190,2001,23.08,sterndrive,385,Pacific Coast,good,15366.67,,44,2026-10-23,"[""autopilot"", ""solar"", ""trailer""]",
comp_a28147fdacf9,internal_sales,sold,Grady-White,336 Canyon,1979,19.95,outboard,2882,Pacific Coast,very_good,6604.75,6284.49,73,2025-09-18,"[""autopilot"", ""joystick"", ""AIS""]",
comp_b2324096bab7,marketplace,listing,Alumacraft Pro,Trophy 195,2006,30.02,jet,7785,Maritimes,very_good,46276.97,,71,2025-09-19,"[""AIS"", ""generator"", ""autopilot""]",
comp_009a700b551e,internal_sales,sold,Formula,350 CBR,2025,32.65,inboard,181,Great Lakes,very_good,193463.15,182197.4,37,2025-07-21,"[""generator"", ""AIS""]",
comp_8c2423289fa9,marketplace,sold,Sun Tracker,Party Barge 22 DLX,1976,15.41,outboard,4322,Pacific Coast,excellent,2780.41,2437.88,42,2023-03-13,"[""solar"", ""radar""]",
comp_438983186189,internal_sales,sold,Regal,28 Express,2011,21.69,outboard,112,Pacific Coast,good,16524.75,15781.16,74,2023-09-16,[],
comp_db929fb4c558,marketplace,sold,Lund,1650 Angler,2023,26.0,inboard,700,Atlantic Coast,good,40973.24,37867.64,45,2025-02-28,[],
comp_a2e240432242,marketplace,sold,Grady-White,191 CE,1971,26.0,inboard,664,Pacific Coast,very_good,7773.29,7043.63,81,2023-12-21,"[""autopilot"", ""solar"", ""radar""]",
comp_7934510edc00,brokerage,sold,Tiara,44 Coupe,1967,30.27,sterndrive,5409,Great Lakes,good,25844.7,22777.45,81,2025-11-04,[],
comp_d365dd0a708b,marketplace,listing,Catalina,355,2004,42.5,sail_aux,594,Great Lakes,fair,64835.09,,10,2024-06-27,"[""generator"", ""autopilot"", ""radar""]",
comp_9ad40521d466,marketplace,sold,Harris,Solstice 230,2025,24.59,outboard,9,Pacific Coast,good,39307.2,37957.43,9,2023-02-26,"[""autopilot""]",
comp_0a481823573e,brokerage,listing,Tracker,Grizzly 1860,2003,26.0,inboard,105,Inland Lakes,fair,13122.85,,30,2023-05-12,"[""trailer""]",
comp_3565362d973b,marketplace,sold,Lund,1975 Impact,2012,24.12,inboard,2770,Pacific Coast,excellent,25642.95,24898.83,39,2023-10-08,"[""radar"", ""joystick"", ""autopilot""]",
comp_aea535ddf6ff,brokerage,sold,Harris,Cruiser 210,1988,26.0,outboard,1422,Gulf Coast,fair,5934.59,5171.62,94,2024-09-20,"[""solar""]",
comp_faf8dda921bc,marketplace,sold,Chaparral,21 SSI,2020,21.97,sterndrive,40,Atlantic Coast,fair,21333.04,19525.2,40,2026-08-24,"[""solar""]",
comp_39860559904d,brokerage,sold,Alumacraft Pro,Trophy 195,1984,18.02,jet,2509,Gulf Coast,very_good,13471.11,11628.25,21,2025-08-15,"[""generator""]",
comp_c226743f56ec,marketplace,listing,Chaparral,23 SSi,2002,25.09,sterndrive,1062,Atlantic Coast,poor,9156.08,,40,2024-12-26,"[""radar""]",
comp_a71a0c81c1cd,brokerage,sold,Formula,290 BR,2017,24.81,sterndrive,1816,Pacific Coast,very_good,84431.04,79626.3,28,2024-07-15,"[""joystick"", ""solar"", ""trailer""]",
comp_fbf5d9e589e1,marketplace,sold,Regal,LS4,2016,19.0,outboard,184,Gulf Coast,good,19086.13,17788.17,82,2024-06-23,"[""generator"", ""joystick""]",
comp_6fe3cefe5c54,marketplace,sold,Sea-Doo,RXT-X 300,2023,11.61,jet,0,Pacific Coast,good,8831.95,7816.01,16,2024-04-28,[],
comp_8a29fafdf8f6,marketplace,listing,Bayliner,VR5,2013,20.68,outboard,1195,Gulf Coast,good,17660.3,,21,2024-07-12,"[""joystick"", ""solar""]",
comp_9606a1e9df27,internal_sales,listing,Tiara,44 Coupe,2021,35.09,inboard,275,Inland Lakes,good,143105.01,,19,2026-09-20,[],
comp_9baf2756c5ff,internal_sales,sold,Sun Tracker,Party Barge 22 DLX,2010,23.48,outboard,540,Inland Lakes,fair,11300.27,11031.18,37,2025-02-12,"[""radar"", ""trailer""]",
